lemma	identifier	context	indexes_target_token	context_normalized
Mut	fessler_eleusinien01_1802-2117-48	Der sieht ohne Furcht sein Haar bleichen, seine Kniee wanken und ohne Zittern ein Jahr nach dem andern über seinem Scheitel dahinschwinden; dem ist jeder neue Morgen, als neuer Ruf zur Pflichtübung, ein frohes Geschenk des Ewigen, der begrüßt jeden Abend mit heiterm Muthe, als wär’ es sein letzter.	267:272	Der sieht ohne Furcht sein Haar bleichen , seine Knie wanken und ohne Zittern ein Jahr nach dem anderen über seinem Scheitel dahinschwinden ; dem ist jeder neue Morgen , als neuer Ruf zur Pflichtübung , ein frohes Geschenk des Ewigen , der begrüßt jeden Abend mit heiterem Mute , als wäre es sein letzter .
Mut	kuernberger_amerikamuede_1855-4406-11	Eine flammende Röthe durchloderte sein Antlitz, es war ihm zu Muthe, als müßte er diesen Glaskäfig direct durchstoßen und auffliegen den Winken ewiger Geister nach. —	62:67	Eine flammende Röte durchloderte sein Antlitz , es war ihm zu Mute , als müßte er diesen Glaskäfig direkt durchstoßen und auffliegen den Winken ewiger Geister nach . --
Mut	buechner_werke_1879-9141-4	Uebrigens gehört sehr viel Muth dazu, einen Schriftsteller anzugreifen, der von einem deutschen Gefängniß aus antworten soll.	27:31	Übrigens gehört sehr viel Mut dazu , einen Schriftsteller anzugreifen , der von einem deutschen Gefängnis aus antworten soll .
Mut	schmidlin_kinderindustrie_1821-145-18	Es gibt zwar auch recht viele würdige Geistliche, welche ihrem erhabenen Berufe folgend, mit Einsicht, Muth, und Kraft diesem edeln Zwecke nachstreben würden, wenn sie von den weltlichen Gemeinde-Vorstehern Unterstützung zu hoffen hätten.	103:107	Es gibt zwar auch recht viele würdige Geistliche , welche ihrem erhabenen Berufe folgend , mit Einsicht , Mut , und Kraft diesem edlen Zwecke nachstreben würden , wenn sie von den weltlichen Gemeinde-Vorstehern Unterstützung zu hoffen hätten .
Mut	nn_nrhz005_1848-350-2	Sehr großen Muth wage ich den Neapolitanern nicht zuzusprechen, aber die Calabresen lieferten Proben der kühnsten Todesverachtung.	12:16	Sehr großen Mut wage ich den Neapolitanern nicht zuzusprechen , aber die Calabresen lieferten Proben der kühnsten Todesverachtung .
Mut	conradi_adam_1889-5400-12	Aber das begriff der Mann nicht.. und Adam besaß nicht den Muth, es ihm klarzumachen.	59:63	Aber das begriff der Mann nicht .. und Adam besaß nicht den Mut , es ihm klarzumachen .
Mut	nn_nrhz273i_1849-285-68	„Ueber die Alpen und an den Rhein!“ das ist der Schlachtruf der andern Partei, der wahren Franzosen, und dazwischen tönt der Ruf der Bauern: „Heraus mit der Milliarde!“ und der Ruf der Arbeiter: „Recht auf Arbeit,“ und Bauern und Arbeiter, die „Ruhe und Ordnung“ des Kapitalisten verhöhnend, sind entbrannt von kriegerischem Muthe.	325:330	" Über die Alpen und an den Rhein ! " das ist der Schlachtruf der anderen Partei , der wahren Franzosen , und dazwischen tönt der Ruf der Bauern : " Heraus mit der Milliarde ! " und der Ruf der Arbeiter : " Recht auf Arbeit , " und Bauern und Arbeiter , die " Ruhe und Ordnung " des Kapitalisten verhöhnend , sind entbrannt von kriegerischem Mute .
Mut	otto_schloss03_1846-207-27	Und je weniger er einen Grund herausfand, welcher diese außerordentliche und unerwartete Maasregel des Fabrikherrn hätte rechtfertigen können, desto trüber und unheimlicher ward ihm zu Muthe — eine ungeheure Angst vor kommenden Dingen begann sich wie ein drückender Alp auf seine Seele zu lagern.	185:190	Und je weniger er einen Grund herausfand , welcher diese außerordentliche und unerwartete Maßregel des Fabrikherrn hätte rechtfertigen können , desto trüber und unheimlicher wurde ihm zu Mute -- eine ungeheure Angst vor kommenden Dingen begann sich wie ein drückender Alp auf seine Seele zu lagern .
Mut	nettelbeck_lebensbeschreibung01_1821-1028-8	Allein auch dies blieb ein Wagstück, wozu Muth gehörte.	42:46	Allein auch dies blieb ein Wagstück , wozu Mut gehörte .
Mut	peschel_voelkerkunde_1874-5760-38	In ihrer Kriegskunst waren sie so weit gekommen, dass sie Canäle oder Wassergräben zur Befestigung ihrer Ortschaften zogen und darin Mundvorräthe angeblich auf vier Jahre aufspeicherten. Leider zeigen sie mehr Neigung zur List als zu heldenhaftem Muth, auch wird ihnen allgemein Verschlagenheit, Falschheit und Sucht zu Argwohn schuld gegeben.	247:251	In ihrer Kriegskunst waren sie so weit gekommen , dass sie Kanäle oder Wassergräben zur Befestigung ihrer Ortschaften zogen und darin Mundvorräte angeblich auf vier Jahre aufspeicherten . Leider zeigen sie mehr Neigung zur List als zu heldenhaftem Mut , auch wird ihnen allgemein Verschlagenheit , Falschheit und Sucht zu Argwohn schuld gegeben .
Mut	brehm_thierleben01_1864-12204-61	Um die Zeit, in welcher es die meiste Beute giebt, im Jnnern Afrikas also zu Anfang der Regenzeit und im Norden im Frühlinge, wölft die Hiäne in einer selbstgegrabenen kunstlosen Röhre oder Felsenhöhle auf den nackten Boden drei, höchstens vier Junge, welche sie, solange diese blind und klein sind, zärtlich liebt und mit vielem Muthe vertheidigt, später aber, nachdem die Jungen größer geworden, feig verläßt, sobald Gefahr droht.	330:335	Um die Zeit , in welcher es die meiste Beute gibt , im Inneren Afrikas also zu Anfang der Regenzeit und im Norden im Frühlinge , wölft die Hiäne in einer selbstgegrabenen kunstlosen Röhre oder Felsenhöhle auf den nackten Boden drei , höchstens vier Junge , welche sie , solange diese blind und klein sind , zärtlich liebt und mit vielem Mute verteidigt , später aber , nachdem die Jungen größer geworden , feig verläßt , sobald Gefahr droht .
Mut	gutzkow_patkul_1842-259-29	Ich ehre in ihm den Gesandten des Czaaren, meines Verbündeten, ich schätz' in ihm den Weltmann und Kenner der Zeiten und Menschen, ich bewundere den hohen Muth, mit dem er sein tragisches Lebensschicksal um das Wohl seiner Heimath ertragen hat, (streng abbrechend) und damit lassen Sie's genug seyn.	155:159	Ich ehre in ihm den Gesandten des Czaren , meines Verbündeten , ich schätze in ihm den Weltmann und Kenner der Zeiten und Menschen , ich bewundere den hohen Mut , mit dem er sein tragisches Lebensschicksal um das Wohl seiner Heimat ertragen hat , ( streng abbrechend ) und damit lassen Sie es genug sein .
Mut	treitschke_geschichte04_1889-10435-20	Diesen Vorbehalt wollte Leist natürlich nicht gelten lassen, und der unterthänige Präsident Jacobi mahnte: „man muß den Muth haben, sich über den Rechtspunkt hinwegzusetzen.“	120:124	Diesen Vorbehalt wollte Leist natürlich nicht gelten lassen , und der untertänige Präsident Jacobi mahnte : " man muß den Mut haben , sich über den Rechtspunkt hinwegzusetzen . "
Mut	treitschke_geschichte04_1889-10266-18	Leider gab die Haltung der anderen Professoren dem Könige einigen Grund, so niedrig zu denken von dem Muthe der Gelehrten.	102:107	Leider gab die Haltung der anderen Professoren dem Könige einigen Grund , so niedrig zu denken von dem Mute der Gelehrten .
Mut	alexis_ruhe03_1852-4482-8	„Ich ehre Ihren Schmerz und achte Ihren Muth; beide aber nicht als Legitimation, den Handschuh für ein Etwas mir zuzuwerfen, was Sie nicht persönlich betrifft.“	40:44	" Ich ehre Ihren Schmerz und achte Ihren Mut ; beide aber nicht als Legitimation , den Handschuh für ein Etwas mir zuzuwerfen , was Sie nicht persönlich betrifft . "
Mut	fontane_brandenburg04_1882-5945-20	Es mag dies vor dem Verstande schlecht bestehen, vor dem Herzen desto besser, und ich habe nicht den Muth einer Gemeinde zu grollen, die lieber ihre Leichenhalle zerfallen sehn als ihre Todten vor dem Begräbniß aus dem Auge lassen will.	101:105	Es mag dies vor dem Verstande schlecht bestehen , vor dem Herzen desto besser , und ich habe nicht den Mut einer Gemeinde zu grollen , die lieber ihre Leichenhalle zerfallen sehen als ihre Toten vor dem Begräbnis aus dem Auge lassen will .
Mut	toennies_gemeinschaft_1887-105-8	Das Wesen des Menschen als Leidenschaft — als Muth — als Genie — Wesenwille als Naturell — seine Gesammtformen — Leidenschaft als Gesinnung — Muth als Gemüth — Genie als Gewissen.	46:50	Das Wesen des Menschen als Leidenschaft -- als Mut -- als Genie -- Wesenwille als Naturell -- seine Gesamtformen -- Leidenschaft als Gesinnung -- Mut als Gemüt -- Genie als Gewissen .
Mut	roepell_polen_1876-2230-9	Katharina hatte ihre Freunde von neuem mit Hoffnung und Muth erfüllt, indem sie ihnen durch Keyserling sagen ließ, sie mißbillige nicht, was sie bisher gethan: sie würden die Folgen sehen und es nicht bereuen; ihre Feinde seien schon jetzt überzeugt, und würden immer mehr davon überzeugt werden, daß die Protection, die sie ihren Freunden gewähre, und die Achtung, welche sie für dieselben habe, unveränderlich seien; „sie werden beständig in mir eine Stütze für ihre gerechte Sache finden, und ich werde, so viel ich nur vermag, ihre Interessen fördern“.	56:60	Katharina hatte ihre Freunde von neuem mit Hoffnung und Mut erfüllt , indem sie ihnen durch Keyserling sagen ließ , sie mißbillige nicht , was sie bisher getan : sie würden die Folgen sehen und es nicht bereuen ; ihre Feinde seien schon jetzt überzeugt , und würden immer mehr davon überzeugt werden , daß die Protektion , die sie ihren Freunden gewähre , und die Achtung , welche sie für dieselben habe , unveränderlich seien ; " sie werden beständig in mir eine Stütze für ihre gerechte Sache finden , und ich werde , so viel ich nur vermag , ihre Interessen fördern " .
Mut	grimm_maerchen02_1850-3376-3	Alle rühmten seinen Muth, obgleich viele um sein Leben besorgt waren.	20:24	Alle rühmten seinen Mut , obgleich viele um sein Leben besorgt waren .
Mut	arnim_wunderhorn01_1806-2363-22	Da fand ich alles in der Stadt, Wie mir die Frau gesaget hat, Ach, wie weh war mir zu Muth, Daß der theure Fürst so gut, So schändlich war ums Leben kommen, Das hat mich schmerzlich übernommen.	86:90	Da fand ich alles in der Stadt , Wie mir die Frau gesagt hat , Ach , wie weh war mir zu Mut , Daß der teure Fürst so gut , So schändlich war ums Leben kommen , Das hat mich schmerzlich übernommen .
Mut	treitschke_geschichte05_1894-6387-26	Classische Werke befreien die Seele, das ist ihr sicherer Prüfstein; sie erheben den Leser, so daß er mit hellerem Kopfe oder mit frischerem Muthe in diese schöne Welt hineinschaut.	141:146	klassische Werke befreien die Seele , das ist ihr sicherer Prüfstein ; sie erheben den Leser , so daß er mit hellerem Kopfe oder mit frischerem Mute in diese schöne Welt hineinschaut .
Mut	moerike_nolten01_1832-2574-21	Diese Lage der Dinge drückte nun freilich schwer auf das Herz des geängstigten Liebhabers, aber wie ward ihm vollends zu Muthe, als der Bildhauer sein vor einigen Wochen schon gemachtes Anerbieten wiederholte, einen Brief an Agnes zu besorgen, ja als er gutmüthig äußerte, wie er die ganze Zeit her im Zweifel gewesen, ob er nicht selbst diese Pflicht übernehmen und dem Vater des Mädchens die leidigen Begebenheiten schonungsvoll beibringen solle, wie ihn aber ein Wort, das Larkens gleich Anfangs hierüber fallen lassen, dennoch beruhigt habe.	121:126	Diese Lage der Dinge drückte nun freilich schwer auf das Herz des geängstigten Liebhabers , aber wie wurde ihm vollends zu Mute , als der Bildhauer sein vor einigen Wochen schon gemachtes Anerbieten wiederholte , einen Brief an Agnes zu besorgen , ja als er gutmütig äußerte , wie er die ganze Zeit her im Zweifel gewesen , ob er nicht selbst diese Pflicht übernehmen und dem Vater des Mädchens die leidigen Begebenheiten schonungsvoll beibringen solle , wie ihn aber ein Wort , das Larkens gleich Anfangs hierüber fallen lassen , dennoch beruhigt habe .
Mut	fontane_stechlin_1899-9051-6	Teuerster Rex, man muß den Mut haben, den Thatsachen ins Auge zu sehn.	27:30	Teuerster Rex , man muß den Mut haben , den Tatsachen ins Auge zu sehen .
Mut	ranke_reformation04_1843-556-22	Clemens VII war mit sich selbst zufrieden, daß er etwas gethan, wovon man immer gesagt hatte, er werde den Muth dazu nicht haben.	107:111	Clemens VII war mit sich selbst zufrieden , daß er etwas getan , wovon man immer gesagt hatte , er werde den Mut dazu nicht haben .
Mut	tieck_phantasus01_1812-244-24	Eine drückende Lage wird oft am leichtesten durch eine Gewaltthätigkeit gelöst, und ich hoffe, daß Manfred mir durch seine Klugheit und seinen Muth beistehen wird.	143:147	Eine drückende Lage wird oft am leichtesten durch eine Gewalttätigkeit gelöst , und ich hoffe , daß Manfred mir durch seine Klugheit und seinen Mut beistehen wird .
Mut	ebers_koenigstochter01_1864-943-3	„Sei frohen Muthes und sieh getrost der Zukunft entgegen.	12:18	" Sei frohen Mutes und sieh getrost der Zukunft entgegen .
Mut	avelallemant_gaunerthum03_1862-1769-68	Beide Gewerbe sind aber auch noch ausgezeichnet durch die ihnen zu Theil gewordene Behandlung von seiten der Staatspolizei, welche beide Gewerbe aus der Mitte des bürgerlichen Verkehrs in die entlegenste Einöde oder an die Stadtmauer verwies, aber gerade durch diese Verweisung beide statuirte und dabei übersah, daß beide verbannte Gewerbe auf der Grenze einen desto sicherern Versteck und im Versteck einen desto größern Schutz und Muth gewannen, um mit ihren schädlichen Wirkungen von der Grenze her unbewacht wieder mitten in das Herz des bürgerlichen Lebens zurückzudringen.	434:438	Beide Gewerbe sind aber auch noch ausgezeichnet durch die ihnen zu Teil gewordene Behandlung von Seiten der Staatspolizei , welche beide Gewerbe aus der Mitte des bürgerlichen Verkehrs in die entlegenste Einöde oder an die Stadtmauer verwies , aber gerade durch diese Verweisung beide statuierte und dabei übersah , daß beide verbannte Gewerbe auf der Grenze einen desto sichereren Versteck und im Versteck einen desto größeren Schutz und Mut gewannen , um mit ihren schädlichen Wirkungen von der Grenze her unbewacht wieder mitten in das Herz des bürgerlichen Lebens zurückzudringen .
Mut	eichendorff_ahnung_1815-554-16	Hinaus, o Mensch, weit in die Welt, Bangt dir das Herz in krankem Muth!	66:70	Hinaus , o Mensch , weit in die Welt , Bangt dir das Herz in krankem Mut !
Mut	wagner_zukunft_1850-507-56	Die Formen, in denen der Meister sein künstlerisches, weltgeschichtliches Ringen kund gab, blieben für die componirende Mit-und Nachwelt eben nur Formen, gingen durch die Manier in die Mode über, und trotz dem kein Instrumentalcomponist selbst in diesen Formen nur noch die mindeste Erfindungsfähigkeit kundzugeben vermochte, verlor doch keiner den Muth, fort und fort Symphonieen und ähnliche Stücke zu schreiben, ohne im Mindesten auf den Gedanken zu gerathen, daß die letzte Symphonie bereits geschrieben sei.	349:353	Die Formen , in denen der Meister sein künstlerisches , weltgeschichtliches Ringen kund gab , blieben für die komponierende Mit- und Nachwelt eben nur Formen , gingen durch die Manier in die Mode über , und trotz dem kein Instrumentalkomponist selbst in diesen Formen nur noch die mindeste Erfindungsfähigkeit kundzugeben vermochte , verlor doch keiner den Mut , fort und fort Symphonien und ähnliche Stücke zu schreiben , ohne im Mindesten auf den Gedanken zu geraten , daß die letzte Symphonie bereits geschrieben sei .
Mut	ranke_reformation05_1843-3596-50	Sie wollten nichts davon hören, daß jene sich wenigstens Zeit ausbaten, um von ihren Herrn Bescheid über diese neue Schwierigkeit einzuholen; dann, sagten sie, würden auch sie Resolution von den ihren verlangen, bis wohin dann jede weitere Berathung unterbleiben müsse; sie hatten den Muth die Sitzung ohne Weiteres abzubrechen.	285:289	Sie wollten nichts davon hören , daß jene sich wenigstens Zeit ausbaten , um von ihren Herrn Bescheid über diese neue Schwierigkeit einzuholen ; dann , sagten sie , würden auch sie Resolution von den ihren verlangen , bis wohin dann jede weitere Beratung unterbleiben müsse ; sie hatten den Mut die Sitzung ohne Weiteres abzubrechen .
Mut	nn_turnkunst01_1843-743-32	Einer der jüngern und rüstigsten Lehrer übernahm, wenngleich er bis dahin noch nicht selbst geturnt hatte, unter dem Beirathe des Directors und durch die bekannten Schriften von Jahn und Guts-Muths unterstützt, die Leitung dieses Unterrichts, zu welchem alle Zöglinge unentgeltlich hinzugezogen, jedoch auch, soweit es nur irgend ihr Gesundheitszustand gestattete, alle dazu verpflichtet wurden.	192:197	Einer der jüngern und rüstigsten Lehrer übernahm , wenngleich er bis dahin noch nicht selbst geturnt hatte , unter dem Beirate des Direktors und durch die bekannten Schriften von Jahn und Guts- Muts unterstützt , die Leitung dieses Unterrichts , zu welchem alle Zöglinge unentgeltlich hinzugezogen , jedoch auch , soweit es nur irgend ihr Gesundheitszustand gestattete , alle dazu verpflichtet wurden .
Mut	nn_nrhz176_1848-260-29	Wie es heißt, sind sie trotz der 150,000 Mann, die sie angreifen, und trotz der 150,000 Russen, die sie noch umzingeln, in Pesth gutes Muths.	135:140	Wie es heißt , sind sie trotz der 150,000 Mann , die sie angreifen , und trotz der 150,000 Russen , die sie noch umzingeln , in Pest gutes Muts .
Mut	kotzebue_schutzgeist_1814-1958-13	Und nie erbarm ' ein gnädger Gott sich meiner, Wenn jetzt der Muth zu sterben mir gebricht!	62:66	Und nie erbarm ' ein gnädiger Gott sich meiner , Wenn jetzt der Mut zu sterben mir gebricht !
Mut	nn_nrhz053_1848-472-9	Auch Sebirino, Ennetario und Soto waren wegen ihres Muthes und ihrer Thätigkeit zu fürchten.	52:58	Auch Sebirino , Ennetario und Sotto waren wegen ihres Mutes und ihrer Tätigkeit zu fürchten .
Mut	nn_nrhz149_1848-367-44	Unterzeichnete erkennen die von der Mehrheit der Volks-Vertreter, trotz der ihnen entgegengesetzten Zwangsmaßregel, gefaßten Beschlüsse und ihre würdige Haltung als rechtlich und mit dem Willen der Mehrheit des Volkes übereinstimmend an und sprechen somit dieser Majorität der Volksvertreter den Dank für ihren Muth und ihre Beharrlichkeit hiermit förmlich aus.	311:315	Unterzeichnete erkennen die von der Mehrheit der Volks-Vertreter , trotz der ihnen entgegengesetzten Zwangsmaßregel , gefaßten Beschlüsse und ihre würdige Haltung als rechtlich und mit dem Willen der Mehrheit des Volkes übereinstimmend an und sprechen somit dieser Majorität der Volksvertreter den Dank für ihren Mut und ihre Beharrlichkeit hiermit förmlich aus .
Mut	goldschmidt_froebel_1899-143-9	Auch hier zeigt sich ein gut Teil von jenem Mut, der früher oder später den Widerstand der stumpfen Welt besiegt.	44:47	Auch hier zeigt sich ein gut Teil von jenem Mut , der früher oder später den Widerstand der stumpfen Welt besiegt .
Mut	vischer_aesthetik030204_1857-145-42	Es bleibt also nur das Subjectivste im Subject, das Gefühl, als Organ der geforderten Leistung übrig: die Form, von der sich gar nichts prädiciren läßt, was zu der Bestimmung: mir ist es so und so zu Muthe, in mir klingt die Welt so und so an, irgend eine weitere, einem Object entnommene Eigenschaftsbestimmung hinzubrächte.	200:205	Es bleibt also nur das Subjektivste im Subjekt , das Gefühl , als Organ der geforderten Leistung übrig : die Form , von der sich gar nichts prädizieren läßt , was zu der Bestimmung : mir ist es so und so zu Mute , in mir klingt die Welt so und so an , irgend eine weitere , einem Objekt entnommene Eigenschaftsbestimmung hinzubrächte .
Mut	schubin_vollmondzauber01_1899-461-4	Ihm war ’s zu Mute, als erwache er langsam aus einem hypnotischen Dusel.	14:18	Ihm war es zu Mute , als erwache er langsam aus einem hypnotischen Dusel .
Mut	tieck_phantasus03_1816-8722-32	Meine Freunde, sagte Friedrich, der bisher geschwiegen und in Gedanken vertieft gesessen hatte, ich fühle recht gut, das ich ein großes Wagestück unternommen, welches sich mein froher Muth im Anfangen nicht so schwer vorgestellt hatte.	184:188	Meine Freunde , sagte Friedrich , der bisher geschwiegen und in Gedanken vertieft gesessen hatte , ich fühle recht gut , das ich ein großes Wagestück unternommen , welches sich mein froher Mut im Anfangen nicht so schwer vorgestellt hatte .
Mut	bauer_buehnenleben_1871-391-5	Der freundliche Beifall erhöhte meinen Muth — meine Begeisterung — mein Glück!	39:43	Der freundliche Beifall erhöhte meinen Mut -- meine Begeisterung -- mein Glück !
Mut	tieck_phantasus03_1816-8144-19	So knüpfe denn Vertraun erneut und stärker Nur unsre Freundschaft fest und immer fester, Entweicht in dunkeln Stunden Muth und Glaube, So rettet Euch mit Zuversicht zu mir.	118:122	So knüpfe denn Vertraun erneut und stärker Nur unsere Freundschaft fest und immer fester , Entweicht in dunklen Stunden Mut und Glaube , So rettet Euch mit Zuversicht zu mir .
Mut	26120215_1976_03_25_01_228.tcf.xml-107-7	Nur einer findet die Kraft und den Mut, Entscheidungen nicht auszuweichen und klare Verhältnisse zu schaffen.	35:38	
Mut	2532889X_1959-07-26_01_021.tcf.xml-4-38	In dem Artikel, der unter dem Titel „Adenauers Staat und Partei in der letzten Ausgabe der „Frankfurter Hefte" erschien, hatte Nellen gefordert, „möglichst unverzüglich, wohlbedacht und konsequent, auch mit Mut und Festigkeit gegenüber dem leitenden Staatsmann", mit der Einmannpolitik Adenauers Schluß zu machen, weil sie; „gefährlich für den Staat ist"; Wörtlich erklärte Nellen weiter:	207:210	
Mut	2532889X_1969-01-01_01_086.tcf.xml-3-11	Aber: Ganze drei bürgerliche Blätter Westdeutschlands und Westberlins brachten den Mut auf, den Springer-Rlm des DDR-Fernsehens zu rezensieren.	83:86	
Mut	2532889X_1971-01-11_01_144.tcf.xml-4-14	Denn die Frau steht fest, auf beiden Beinen und beweist uns täglich ihren Mut, und sie bleibt auch stehn, wenn sie die kleinen; gut gewachsten Bretter drunter tut.	74:77	
Mut	2532889X_1967-09-10_01_231.tcf.xml-13-19	Das russische Proletariat war es, das durch die Februarrevolution von 1917 den unter preußischem Drall stehenden Matrosen den Mut gab, gegen ihre Unterdrücker aufzubegehren.	126:129	
Mut	26120215_1963_02_22_01_067.tcf.xml-29-11	Die Vernehmungen waren furchtbar, aber die Studenten blieben standhaft Ihr Mut war unbeugsam Sie gaben keinerlei Reueerklärungen ab:	75:78	
Mut	26120215_1961_04_26_01_021.tcf.xml-14-5	Wir müssen aber auch den Mut aufbringen, dafür persönlich einzustehen."	25:28	
Mut	2532889X_1982-06-17_01_012.tcf.xml-6-0	mut Müller, 2. Sekretär der SED-Bezirksleitung Berlin, sowie Künstler und Kulturschaffende an der festlichen Veranstaltung teil.	0:3	
Mut	26120215_1960_05_31_01_258.tcf.xml-2-27	Das Präsidium des Obersten Sowjets der UdSSH hat den Rentner Pjotr Asabin, die Kraftfahrer Wladimir Surin und Leonid Tschushakin und den LagerangesteHten Anatoli Tscheremission für den Mut und die Tapferkeit, die sie bei der Festnahme des amerikanischen Spionage-Fliegers am 1. Mai an den Tag gelegt hatten, mit der Medaille „Für Tapferkeit" ausgezeichnet.	185:188	
Mut	26120215_1982_12_24_01_075.tcf.xml-21-12	Peter" Bäümgart ' « Wer den Faust als Mann mit hohem Mut und Hochmut; als zu früh gekommenen „Besserwisser" und deshalb gleichzeitig „Schlechtermacher" und „Falschmacher".	53:56	
Mut	26120215_1975_01_30_01_103.tcf.xml-43-20	60000 Studenten, Lehrer und Oberschüler werden bis zum Herbst 1975 auf dem Lande den Kampf gegen Unwissenheit, Ar* mut und Seuchen aufnehmen.	115:118	
Mut	26120215_1962_06_16_01_250.tcf.xml-29-13	„Als Rennfahrer imponiert es mir, wenn Menschen Mut haben und diesen Mut zeigen.	69:72	
Mut	2532889X_1989-11-10_01_104.tcf.xml-22-15	Kann es uns gefallen, daß die häufigsten Vokabeln in dem Bündel beschriebenen Papiers „Mut" und „Ermutigung" lau -	87:90	
Mut	2532889X_1956-03-28_01_113.tcf.xml-33-11	Ich will sagen, daß wir auch in ökonomischen Fragen mehr Mut haben müssen, daß wir mehr noch als bisher vorausschauen müssen. Wir	57:60	
Mut	26120215_1969_06_15_01_189.tcf.xml-31-11	Vor allen Dingen die Bereitschaft unserer Frauen und Mädchen und ihr Mut zu technischen Berufen sind enorm gewachsen.	69:72	
Mut	2532889X_1983-05-21_01_177.tcf.xml-9-6	An ihren opferreichen Kampf und ihren Mut erinnerte der ehemalige Widerstandskämpfer Joseph	38:41	
Mut	26120215_1990_12_24_01_845.tcf.xml-173-15	Da ich selbst Betroffener bin, haben die darin enthaltenen Aussagen mir und meinen Kollegen Mut gemacht, uns gegen die entsprechenden Regelungen des Einigungsvertrages zu wehren.	92:95	
Mut	26120215_1955_03_10_01_039.tcf.xml-3-0	Mut, ihr meine Söhne, Mut, daß unter uns die Lüge weilt es wird all unser Leid, die Tränenflut der Menschheit mitgeteilt	0:3	
Mut	26120215_1953_09_05_01_030.tcf.xml-63-5	Und da ein solches Bekenntnis Mut erfordert, war es wohl nicht Mangel an Mut, der ihn veranlaßte. die Wahrheit in all diesen Jahren unter den Redaktionstisch fallen zu lassen Denn die Wahrheit über Korea war ja bekannt — auch in Westdeutschland bekannt, obwohl weder europaische Diplomaten noch europaische Presse beim Beginn des Krieces. wie Herr Sethe schreibt, vertreten waren.	30:33	
Mut	26120215_1959_10_16_01_148.tcf.xml-19-209	Kumerbunt 9.00 60 bunte Minuten 12.00 Musik zui Mittagspause tischer Komponisten 10.25 Ballettmusik 10.10 Mensch u. Gesellschalt 13.30 Berliner Stadtreporter 20.45 Rund um den Ku-Damm 22. Oktober 11.00 V. d. Jugend — f. d. Jugend 12.10 Mittagskonzert 13.40 Musik nach Tisch 21.45 Komponisten der 11.30 Musikal. Allerlei 13.10 Nach Tisch serviert 14.30 Kinderfunk Unterhaltungsmusik 14.00 Klndertunkantenne 14.20 Aus der Welt der Oper 15.00 Auf der Berliner Welle 14.30 Blasorchester musizieren 15 oo Schulfunk 16.00 „Alte Kameraden Fernsehfunk 15.30 Smetana-Quartett Prag 15.30 90 bunte Minuten 17.45 Auf dem Weg ins Leben 11.15 Schmunzelelen mit 16.00 Charles Darwin 1800 Für jeden etwas 1830 Pulsschlag der Zelt F. Kutschera 17.20 Großes Streichorchester des 19.20 Sind Sie mit dabei? 19.07 Tanzmusik zum Feierabend 11.45 Zweierlei und doch nur eins Deutschlandsenders 20.40 Zeltgeschehen im Funk 19.50 „Kumpel Nr. 1395", Hörspiel 16.00 Kinderfernsehen 18.00 Mit dem Funk d. d. Zelt 2100 Rondo curloso 20.35 Im Park. Musikal. mustrat 18.15 rußballer auf der Schulbank 18.30 Musik zum Feierabend 22.10 Literarischer Treffpunkt 22.05 Im Freundeskreis 19.00 Wer hat es besser? 19.50 Schlagercocktail 23.00 Aus Opern von Handel 23.40 Musik von Bcla Bartök 19.30 Aus Wissenschaft u. Technik 20.50 Aktuelle Atherwelle 0.13 Unterhaltungs-u. Tanzmusik 0.43 Rhythmischer Ausklang 20.15 -Ein Löffel Mut".	1391:1394	
Mut	2532889X_1976-10-19_01_091.tcf.xml-16-39	Und daß Millionen in der westlichen Halbwelt mit Vergnügen Alis Kämpfe und Siege sahen, läßt sich wiederum leicht damit erklären, daß er ein überragender Boxer war und dazu auch noch einige Male in seinem Leben bewundernswerten menschlichen Mut demonstrierte.	241:244	
Mut	2532889X_1951-04-22_01_149.tcf.xml-69-12	Hier gilt es vor allem zu lernen, daß wir mit demselben Mut wie das polnische Volk um die Einheit unserer Heimat und die von den amerikanischen Imperialisten bedrohte nationale Existenz kämpfen, einen demokratischen deutschen Staat bauen müssen, der mit seinen Nachbarn in echter Freundschaft lebt.	56:59	
Mut	2532889X_1946-10-16_01_046.tcf.xml-7-0	Mut. Initiative and Vertrauen auf eine bessere Zukunft!	0:3	
Mut	26120215_1960_03_08_01_016.tcf.xml-9-6	„Es war mir so zu Mute, als säße vor mir der Vertreter des Kommunalen Arbeitgeber-Verbandes."	18:22	
Mut	2532889X_1984-03-21_01_017.tcf.xml-6-16	hre Freilassung ist ein bedeutender Sieg der demokratischen Kräfte Uruguays und der internationalen Solidarität Durch Ihren Mut und Ihre Standhaf -	124:127	
Mut	26120215_1988_06_20_01_140.tcf.xml-359-31	Partner Zuschr an 8895 dh. dh. Frankf. Allee 111. Bn. 1035 ortsgeb, sucht Frau pass. Alters, nicht Jg. Mann. 31/1. 75. schlk., gesch, Rau Jahre hat Mut, Interesse für Garten. chen, heiteren u. ernsten Situationen Marx Allee 56. Bln. 1017 Frankf Allee 111 Bln.. 1035 Attr.	148:151	
Mut	26120215_1973_12_16_01_452.tcf.xml-9-0	Mut dem Pokalverteidiger und Tabellenzweiten unserer höchsten Leistungsklasse erhalten die Berliner letzt die Möglichkeit, bisher in der Meisterschaft Versäumtes nun im FDGB-Pokal nachzuholen.	0:3	
