reference_usage	usage1	cosine_similarity1	usage2	cosine_similarity2	usage3	cosine_similarity3	usage4	cosine_similarity4	order	given_order
fic_1994_54062.txt-687-3	missing_usage	0.0	fic_1995_39364.txt-52-12	0.923822283744812	mag_1840_554815.txt-207-38	0.725817084312439	fic_1833_7028.txt-1089-12	0.42674776911735535	['fic_1995_39364.txt-52-12', 'mag_1840_554815.txt-207-38', 'fic_1833_7028.txt-1089-12']	['fic_1995_39364.txt-52-12', 'mag_1840_554815.txt-207-38', 'fic_1833_7028.txt-1089-12']
mag_2000_402876.txt-39-20	fic_1961_781980.txt-1331-7	0.8377017974853516	fic_1843_7039.txt-2109-16	0.5770281553268433	nf_1849_749269.txt-626-4	0.33371248841285706	fic_1831_8376.txt-519-19	0.5100914239883423	['fic_1961_781980.txt-1331-7', 'fic_1843_7039.txt-2109-16', 'fic_1831_8376.txt-519-19', 'nf_1849_749269.txt-626-4']	['fic_1961_781980.txt-1331-7', 'fic_1843_7039.txt-2109-16', 'nf_1849_749269.txt-626-4', 'fic_1831_8376.txt-519-19']
fic_1979_10656.txt-791-8	missing_usage	0.0	fic_1986_782032.txt-5194-2	0.8476834893226624	nf_1849_749269.txt-626-4	0.5037714242935181	fic_1840_7164.txt-175-23	0.6923474669456482	['fic_1986_782032.txt-5194-2', 'fic_1840_7164.txt-175-23', 'nf_1849_749269.txt-626-4']	['fic_1986_782032.txt-5194-2', 'nf_1849_749269.txt-626-4', 'fic_1840_7164.txt-175-23']
fic_1960_10398.txt-5951-5	nf_1842_747950.txt-723-15	0.6914504766464233	fic_1852_8028.txt-398-39	0.5029225945472717	fic_1847_7152.txt-1569-4	0.6890842318534851	mag_1853_504777.txt-419-24	0.7908884286880493	['mag_1853_504777.txt-419-24', 'nf_1842_747950.txt-723-15', 'fic_1847_7152.txt-1569-4', 'fic_1852_8028.txt-398-39']	['nf_1842_747950.txt-723-15', 'fic_1847_7152.txt-1569-4', 'fic_1852_8028.txt-398-39', 'mag_1853_504777.txt-419-24']
mag_2002_410849.txt-34-0	missing_usage	0.0	fic_1973_10569.txt-2907-9	0.7337806820869446	fic_1833_7028.txt-1089-12	0.41735029220581055	fic_2003_56447.txt-1144-31	0.7862744331359863	['fic_2003_56447.txt-1144-31', 'fic_1973_10569.txt-2907-9', 'fic_1833_7028.txt-1089-12']	['fic_1973_10569.txt-2907-9', 'fic_2003_56447.txt-1144-31', 'fic_1833_7028.txt-1089-12']
nf_2005_776573.txt-14-1	mag_2007_387928.txt-57-5	0.6451441645622253	fic_1974_782013.txt-2184-9	0.41952404379844666	fic_1997_54635.txt-208-9	0.6163121461868286	nf_1855_748479.txt-213-16	0.377722829580307	['mag_2007_387928.txt-57-5', 'fic_1997_54635.txt-208-9', 'fic_1974_782013.txt-2184-9', 'nf_1855_748479.txt-213-16']	['fic_1997_54635.txt-208-9', 'mag_2007_387928.txt-57-5', 'nf_1855_748479.txt-213-16', 'fic_1974_782013.txt-2184-9']
fic_2001_14559.txt-2980-18	fic_1837_8687.txt-961-1	0.6686142683029175	fic_1840_7792.txt-716-35	0.538698673248291	missing_usage	0.0	fic_1986_782032.txt-5194-2	0.6535158753395081	['fic_1837_8687.txt-961-1', 'fic_1986_782032.txt-5194-2', 'fic_1840_7792.txt-716-35']	['fic_1840_7792.txt-716-35', 'fic_1837_8687.txt-961-1', 'fic_1986_782032.txt-5194-2']
fic_1973_10569.txt-2907-9	missing_usage	0.0	nf_1849_749269.txt-626-4	0.416020929813385	fic_1979_780092.txt-3208-1	0.900449275970459	fic_1839_7477.txt-7460-19	0.8349961042404175	['fic_1979_780092.txt-3208-1', 'fic_1839_7477.txt-7460-19', 'nf_1849_749269.txt-626-4']	['fic_1979_780092.txt-3208-1', 'fic_1839_7477.txt-7460-19', 'nf_1849_749269.txt-626-4']
news_1988_670268.txt-22-5	fic_1967_781996.txt-4609-2	0.8066906929016113	fic_1849_2605.txt-1633-35	0.7991659641265869	nf_1849_749269.txt-626-4	0.45015475153923035	missing_usage	0.0	['fic_1967_781996.txt-4609-2', 'fic_1849_2605.txt-1633-35', 'nf_1849_749269.txt-626-4']	['fic_1967_781996.txt-4609-2', 'fic_1849_2605.txt-1633-35', 'nf_1849_749269.txt-626-4']
fic_1970_782000.txt-984-34	missing_usage	0.0	fic_1849_7230.txt-2441-6	0.7707828879356384	fic_1978_10634.txt-2489-8	0.8181717395782471	fic_1843_7039.txt-2109-16	0.8178292512893677	['fic_1978_10634.txt-2489-8', 'fic_1843_7039.txt-2109-16', 'fic_1849_7230.txt-2441-6']	['fic_1978_10634.txt-2489-8', 'fic_1843_7039.txt-2109-16', 'fic_1849_7230.txt-2441-6']
fic_1980_782023.txt-2137-4	fic_1847_9120.txt-171-38	0.7644908428192139	fic_1849_7230.txt-2441-6	0.7734977006912231	missing_usage	0.0	fic_1985_10729.txt-5570-4	0.7805526256561279	['fic_1985_10729.txt-5570-4', 'fic_1849_7230.txt-2441-6', 'fic_1847_9120.txt-171-38']	['fic_1847_9120.txt-171-38', 'fic_1985_10729.txt-5570-4', 'fic_1849_7230.txt-2441-6']
fic_1986_782032.txt-994-11	fic_1839_7001.txt-661-7	0.8321926593780518	missing_usage	0.0	nf_1849_749269.txt-626-4	0.5182452201843262	mag_1822_553415.txt-75-11	0.8133573532104492	['fic_1839_7001.txt-661-7', 'mag_1822_553415.txt-75-11', 'nf_1849_749269.txt-626-4']	['fic_1839_7001.txt-661-7', 'mag_1822_553415.txt-75-11', 'nf_1849_749269.txt-626-4']
fic_1967_781996.txt-4609-2	mag_1822_553415.txt-75-11	0.6490073204040527	missing_usage	0.0	mag_1840_554815.txt-207-38	0.6818594336509705	nf_1849_749269.txt-2375-3	0.8700121641159058	['nf_1849_749269.txt-2375-3', 'mag_1840_554815.txt-207-38', 'mag_1822_553415.txt-75-11']	['nf_1849_749269.txt-2375-3', 'mag_1822_553415.txt-75-11', 'mag_1840_554815.txt-207-38']
fic_2000_32016.txt-215-2	nf_2005_776573.txt-14-1	0.5662007331848145	mag_1824_553520.txt-13-8	0.6711642742156982	missing_usage	0.0	fic_1833_7028.txt-1089-12	0.37636229395866394	['mag_1824_553520.txt-13-8', 'nf_2005_776573.txt-14-1', 'fic_1833_7028.txt-1089-12']	['mag_1824_553520.txt-13-8', 'nf_2005_776573.txt-14-1', 'fic_1833_7028.txt-1089-12']
fic_1997_54635.txt-208-9	nf_1855_748479.txt-213-16	0.6674069166183472	fic_1833_7028.txt-1089-12	0.6999179720878601	missing_usage	0.0	nf_1989_774255.txt-8-51	0.8463574647903442	['nf_1989_774255.txt-8-51', 'fic_1833_7028.txt-1089-12', 'nf_1855_748479.txt-213-16']	['nf_1989_774255.txt-8-51', 'fic_1833_7028.txt-1089-12', 'nf_1855_748479.txt-213-16']
fic_1981_10676.txt-3345-11	missing_usage	0.0	fic_1986_782032.txt-994-11	0.6169471144676208	mag_1961_442022.txt-241-2	0.8396435976028442	mag_1977_431937.txt-45-14	0.5552738904953003	['mag_1961_442022.txt-241-2', 'fic_1986_782032.txt-994-11', 'mag_1977_431937.txt-45-14']	['mag_1961_442022.txt-241-2', 'fic_1986_782032.txt-994-11', 'mag_1977_431937.txt-45-14']
fic_1974_10588.txt-478-28	nf_1849_749269.txt-626-4	0.49477484822273254	nf_2005_776573.txt-14-1	0.4676986038684845	missing_usage	0.0	nf_1844_747892.txt-1058-25	0.6544755697250366	['nf_1844_747892.txt-1058-25', 'nf_1849_749269.txt-626-4', 'nf_2005_776573.txt-14-1']	['nf_2005_776573.txt-14-1', 'nf_1844_747892.txt-1058-25', 'nf_1849_749269.txt-626-4']
fic_1961_781980.txt-1331-7	fic_2005_780526.txt-2258-12	0.7599601149559021	fic_1970_782000.txt-984-34	0.8698330521583557	fic_1985_780044.txt-621-12	0.3379264175891876	nf_1842_747950.txt-723-15	0.730141282081604	['fic_1970_782000.txt-984-34', 'fic_2005_780526.txt-2258-12', 'nf_1842_747950.txt-723-15', 'fic_1985_780044.txt-621-12']	['fic_1970_782000.txt-984-34', 'nf_1842_747950.txt-723-15', 'fic_2005_780526.txt-2258-12', 'fic_1985_780044.txt-621-12']
mag_1971_431814.txt-562-30	fic_1834_7252.txt-2825-11	0.8263612985610962	nf_1849_749269.txt-626-4	0.7370336055755615	fic_2003_31844.txt-29-3	0.8273295760154724	fic_1989_780083.txt-2098-19	0.8059868812561035	['fic_2003_31844.txt-29-3', 'fic_1834_7252.txt-2825-11', 'fic_1989_780083.txt-2098-19', 'nf_1849_749269.txt-626-4']	['fic_2003_31844.txt-29-3', 'nf_1849_749269.txt-626-4', 'fic_1989_780083.txt-2098-19', 'fic_1834_7252.txt-2825-11']
fic_1974_782013.txt-2184-9	fic_1833_7059.txt-360-2	0.27502304315567017	nf_2006_775510.txt-112-0	0.4231642484664917	nf_2005_776573.txt-14-1	0.41952404379844666	fic_1980_782023.txt-2137-4	0.5390820503234863	['fic_1980_782023.txt-2137-4', 'nf_2006_775510.txt-112-0', 'nf_2005_776573.txt-14-1', 'fic_1833_7059.txt-360-2']	['fic_1980_782023.txt-2137-4', 'fic_1833_7059.txt-360-2', 'nf_2006_775510.txt-112-0', 'nf_2005_776573.txt-14-1']
fic_2007_34154.txt-18-29	mag_2000_402876.txt-39-20	0.8392001390457153	fic_1849_7230.txt-2441-6	0.7553909420967102	missing_usage	0.0	nf_1849_749269.txt-626-4	0.48319947719573975	['mag_2000_402876.txt-39-20', 'fic_1849_7230.txt-2441-6', 'nf_1849_749269.txt-626-4']	['mag_2000_402876.txt-39-20', 'fic_1849_7230.txt-2441-6', 'nf_1849_749269.txt-626-4']
mag_2004_411260.txt-45-13	fic_1989_780083.txt-2098-19	0.6714048385620117	fic_1843_7039.txt-2109-16	0.7368422150611877	fic_1986_782032.txt-1834-19	0.8070598244667053	nf_1827_747521.txt-163-33	0.626947283744812	['fic_1986_782032.txt-1834-19', 'fic_1843_7039.txt-2109-16', 'fic_1989_780083.txt-2098-19', 'nf_1827_747521.txt-163-33']	['fic_1986_782032.txt-1834-19', 'nf_1827_747521.txt-163-33', 'fic_1989_780083.txt-2098-19', 'fic_1843_7039.txt-2109-16']
fic_1978_782020.txt-1272-1	missing_usage	0.0	mag_1840_554815.txt-207-38	0.811827540397644	fic_1857_2618.txt-256-6	0.8563610911369324	fic_1848_7186.txt-245-10	0.765605628490448	['fic_1857_2618.txt-256-6', 'mag_1840_554815.txt-207-38', 'fic_1848_7186.txt-245-10']	['fic_1848_7186.txt-245-10', 'fic_1857_2618.txt-256-6', 'mag_1840_554815.txt-207-38']
fic_1978_10634.txt-2489-8	missing_usage	0.0	mag_1840_554815.txt-207-38	0.8416798114776611	fic_1970_782000.txt-984-34	0.8181717395782471	fic_1849_7216.txt-6245-4	0.6941454410552979	['mag_1840_554815.txt-207-38', 'fic_1970_782000.txt-984-34', 'fic_1849_7216.txt-6245-4']	['fic_1970_782000.txt-984-34', 'fic_1849_7216.txt-6245-4', 'mag_1840_554815.txt-207-38']
mag_1977_431937.txt-45-14	fic_1849_7230.txt-2441-6	0.7018554210662842	fic_1981_10676.txt-3345-11	0.5552738904953003	missing_usage	0.0	mag_1840_554815.txt-207-38	0.8764417171478271	['mag_1840_554815.txt-207-38', 'fic_1849_7230.txt-2441-6', 'fic_1981_10676.txt-3345-11']	['mag_1840_554815.txt-207-38', 'fic_1849_7230.txt-2441-6', 'fic_1981_10676.txt-3345-11']
nf_2006_775510.txt-112-0	mag_1828_553925.txt-186-22	0.403076708316803	fic_2007_52477.txt-270-44	0.6082314252853394	fic_1840_7164.txt-175-23	0.5214171409606934	nf_1827_747521.txt-163-33	0.5677084922790527	['fic_2007_52477.txt-270-44', 'nf_1827_747521.txt-163-33', 'fic_1840_7164.txt-175-23', 'mag_1828_553925.txt-186-22']	['fic_1840_7164.txt-175-23', 'nf_1827_747521.txt-163-33', 'mag_1828_553925.txt-186-22', 'fic_2007_52477.txt-270-44']
news_1982_668315.txt-45-12	fic_1839_8627.txt-1994-11	0.49298936128616333	missing_usage	0.0	fic_1974_782013.txt-2184-9	0.5420575141906738	fic_1845_7162.txt-1633-28	0.38935619592666626	['fic_1974_782013.txt-2184-9', 'fic_1839_8627.txt-1994-11', 'fic_1845_7162.txt-1633-28']	['fic_1845_7162.txt-1633-28', 'fic_1974_782013.txt-2184-9', 'fic_1839_8627.txt-1994-11']
fic_1993_1040095.txt-1060-4	missing_usage	0.0	news_1982_668315.txt-45-12	0.3506203889846802	nf_1849_749269.txt-626-4	0.45189258456230164	fic_1840_8909.txt-155-63	0.7160525321960449	['fic_1840_8909.txt-155-63', 'nf_1849_749269.txt-626-4', 'news_1982_668315.txt-45-12']	['fic_1840_8909.txt-155-63', 'news_1982_668315.txt-45-12', 'nf_1849_749269.txt-626-4']
mag_1973_280788.txt-28-1	fic_1986_782032.txt-1834-19	0.9140661358833313	news_1963_722897.txt-12-49	0.7940453290939331	missing_usage	0.0	fic_2007_52477.txt-270-44	0.3509925305843353	['fic_1986_782032.txt-1834-19', 'news_1963_722897.txt-12-49', 'fic_2007_52477.txt-270-44']	['fic_1986_782032.txt-1834-19', 'news_1963_722897.txt-12-49', 'fic_2007_52477.txt-270-44']
fic_1977_780102.txt-3228-22	missing_usage	0.0	fic_1846_7036.txt-2560-11	0.6869704127311707	fic_1854_7764.txt-1056-5	0.7760712504386902	nf_1849_749269.txt-626-4	0.3950495719909668	['fic_1854_7764.txt-1056-5', 'fic_1846_7036.txt-2560-11', 'nf_1849_749269.txt-626-4']	['fic_1854_7764.txt-1056-5', 'fic_1846_7036.txt-2560-11', 'nf_1849_749269.txt-626-4']
fic_1989_780083.txt-2098-19	mag_1985_331161.txt-1-25	0.7008697986602783	fic_1844_7189.txt-4193-14	0.8842508792877197	fic_1852_8028.txt-398-39	0.6325892210006714	missing_usage	0.0	['fic_1844_7189.txt-4193-14', 'mag_1985_331161.txt-1-25', 'fic_1852_8028.txt-398-39']	['mag_1985_331161.txt-1-25', 'fic_1844_7189.txt-4193-14', 'fic_1852_8028.txt-398-39']
fic_1985_10729.txt-5570-4	missing_usage	0.0	fic_2007_52477.txt-270-44	0.4683021605014801	nf_2006_775510.txt-112-0	0.5709508657455444	fic_1847_7152.txt-1569-4	0.8049907684326172	['fic_1847_7152.txt-1569-4', 'nf_2006_775510.txt-112-0', 'fic_2007_52477.txt-270-44']	['nf_2006_775510.txt-112-0', 'fic_1847_7152.txt-1569-4', 'fic_2007_52477.txt-270-44']
mag_1988_339334.txt-17-2	mag_1853_504777.txt-419-24	0.8961387872695923	missing_usage	0.0	fic_1986_782032.txt-994-11	0.7677045464515686	nf_1849_749269.txt-626-4	0.4678988456726074	['mag_1853_504777.txt-419-24', 'fic_1986_782032.txt-994-11', 'nf_1849_749269.txt-626-4']	['mag_1853_504777.txt-419-24', 'fic_1986_782032.txt-994-11', 'nf_1849_749269.txt-626-4']
fic_2007_52345.txt-225-12	fic_1833_7028.txt-1089-12	0.819085955619812	missing_usage	0.0	nf_1849_749269.txt-626-4	0.6253857612609863	fic_1980_782023.txt-2137-4	0.7555553913116455	['fic_1833_7028.txt-1089-12', 'fic_1980_782023.txt-2137-4', 'nf_1849_749269.txt-626-4']	['fic_1980_782023.txt-2137-4', 'nf_1849_749269.txt-626-4', 'fic_1833_7028.txt-1089-12']
fic_2003_56447.txt-1144-31	fic_1965_780079.txt-1535-10	0.6860954761505127	missing_usage	0.0	nf_1849_749269.txt-626-4	0.4508463144302368	mag_2002_410849.txt-34-0	0.7862744331359863	['mag_2002_410849.txt-34-0', 'fic_1965_780079.txt-1535-10', 'nf_1849_749269.txt-626-4']	['fic_1965_780079.txt-1535-10', 'mag_2002_410849.txt-34-0', 'nf_1849_749269.txt-626-4']
fic_1964_10451.txt-458-31	fic_1854_8328.txt-1757-74	0.835747241973877	missing_usage	0.0	news_1964_724389.txt-48-3	0.6151236295700073	nf_2005_776573.txt-14-1	0.5618962049484253	['fic_1854_8328.txt-1757-74', 'news_1964_724389.txt-48-3', 'nf_2005_776573.txt-14-1']	['news_1964_724389.txt-48-3', 'fic_1854_8328.txt-1757-74', 'nf_2005_776573.txt-14-1']
fic_2000_28684.txt-238-10	missing_usage	0.0	nf_1849_749269.txt-626-4	0.40346258878707886	fic_1999_30451.txt-2-15	0.8532373905181885	fic_2001_14559.txt-2980-18	0.8596502542495728	['fic_2001_14559.txt-2980-18', 'fic_1999_30451.txt-2-15', 'nf_1849_749269.txt-626-4']	['fic_1999_30451.txt-2-15', 'fic_2001_14559.txt-2980-18', 'nf_1849_749269.txt-626-4']
fic_1852_593.txt-3113-20	fic_1853_2486.txt-1107-21	0.8254947066307068	fic_1846_7136.txt-2439-26	0.8874531388282776	missing_usage	0.0	mag_2000_367703.txt-12-11	0.8856935501098633	['fic_1846_7136.txt-2439-26', 'mag_2000_367703.txt-12-11', 'fic_1853_2486.txt-1107-21']	['mag_2000_367703.txt-12-11', 'fic_1846_7136.txt-2439-26', 'fic_1853_2486.txt-1107-21']
fic_1972_10554.txt-3758-10	fic_1999_45414.txt-501-23	0.6941924095153809	fic_1972_10562.txt-1809-10	0.5744602084159851	missing_usage	0.0	fic_1853_2486.txt-1107-21	0.9222633838653564	['fic_1853_2486.txt-1107-21', 'fic_1999_45414.txt-501-23', 'fic_1972_10562.txt-1809-10']	['fic_1972_10562.txt-1809-10', 'fic_1853_2486.txt-1107-21', 'fic_1999_45414.txt-501-23']
fic_1999_45414.txt-501-23	missing_usage	0.0	fic_1972_10554.txt-3758-10	0.6941924095153809	fic_1826_314.txt-701-4	0.7799628973007202	fic_1968_781998.txt-6486-37	0.9409419894218445	['fic_1968_781998.txt-6486-37', 'fic_1826_314.txt-701-4', 'fic_1972_10554.txt-3758-10']	['fic_1968_781998.txt-6486-37', 'fic_1826_314.txt-701-4', 'fic_1972_10554.txt-3758-10']
mag_1979_487922.txt-97-0	nf_1832_747409.txt-1053-69	0.8072458505630493	missing_usage	0.0	fic_1830_8629.txt-186-17	0.8409039974212646	mag_1994_393643.txt-73-10	0.5916609764099121	['fic_1830_8629.txt-186-17', 'nf_1832_747409.txt-1053-69', 'mag_1994_393643.txt-73-10']	['nf_1832_747409.txt-1053-69', 'fic_1830_8629.txt-186-17', 'mag_1994_393643.txt-73-10']
nf_1843_748690.txt-1154-34	missing_usage	0.0	fic_1997_54593.txt-116-14	0.9783856272697449	mag_1999_404075.txt-254-9	0.8067052364349365	mag_1966_211235.txt-8-4	0.9469388723373413	['fic_1997_54593.txt-116-14', 'mag_1966_211235.txt-8-4', 'mag_1999_404075.txt-254-9']	['fic_1997_54593.txt-116-14', 'mag_1966_211235.txt-8-4', 'mag_1999_404075.txt-254-9']
mag_1847_524175.txt-916-3	mag_1966_211235.txt-8-4	0.3839107155799866	fic_1860_9072.txt-3702-25	0.365026593208313	mag_1999_404075.txt-254-9	0.5649920701980591	missing_usage	0.0	['mag_1999_404075.txt-254-9', 'mag_1966_211235.txt-8-4', 'fic_1860_9072.txt-3702-25']	['fic_1860_9072.txt-3702-25', 'mag_1999_404075.txt-254-9', 'mag_1966_211235.txt-8-4']
mag_1999_404075.txt-254-9	missing_usage	0.0	mag_1848_565755.txt-427-5	0.8598644733428955	nf_1838_747482.txt-1930-7	0.8253611326217651	mag_1847_524175.txt-916-3	0.5649920701980591	['mag_1848_565755.txt-427-5', 'nf_1838_747482.txt-1930-7', 'mag_1847_524175.txt-916-3']	['nf_1838_747482.txt-1930-7', 'mag_1847_524175.txt-916-3', 'mag_1848_565755.txt-427-5']
fic_1987_782034.txt-8660-41	mag_1963_269445.txt-16-39	0.8468599319458008	nf_1843_748690.txt-1049-25	0.8855654001235962	fic_1843_7039.txt-3001-5	0.880759596824646	missing_usage	0.0	['nf_1843_748690.txt-1049-25', 'fic_1843_7039.txt-3001-5', 'mag_1963_269445.txt-16-39']	['mag_1963_269445.txt-16-39', 'nf_1843_748690.txt-1049-25', 'fic_1843_7039.txt-3001-5']
mag_1966_211235.txt-8-4	missing_usage	0.0	mag_1847_524175.txt-916-3	0.3839107155799866	nf_1838_747585.txt-1531-29	0.9636330604553223	nf_1843_748690.txt-1154-34	0.9469388723373413	['nf_1838_747585.txt-1531-29', 'nf_1843_748690.txt-1154-34', 'mag_1847_524175.txt-916-3']	['nf_1838_747585.txt-1531-29', 'nf_1843_748690.txt-1154-34', 'mag_1847_524175.txt-916-3']
fic_1984_10723.txt-926-4	fic_1993_1040075.txt-370-6	0.5186711549758911	fic_1993_1040075.txt-591-5	0.9858977794647217	missing_usage	0.0	fic_1843_7208.txt-2339-7	0.7601655721664429	['fic_1993_1040075.txt-591-5', 'fic_1843_7208.txt-2339-7', 'fic_1993_1040075.txt-370-6']	['fic_1993_1040075.txt-591-5', 'fic_1993_1040075.txt-370-6', 'fic_1843_7208.txt-2339-7']
fic_1844_7148.txt-70-51	fic_1845_7317.txt-4325-19	0.8166817426681519	fic_1975_10598.txt-6073-22	0.8876422643661499	nf_1836_748113.txt-1250-63	0.879247784614563	missing_usage	0.0	['fic_1975_10598.txt-6073-22', 'nf_1836_748113.txt-1250-63', 'fic_1845_7317.txt-4325-19']	['fic_1845_7317.txt-4325-19', 'fic_1975_10598.txt-6073-22', 'nf_1836_748113.txt-1250-63']
nf_1848_754438.txt-774-22	mag_2005_424824.txt-73-5	0.6447888612747192	nf_1851_747930.txt-141-2	0.4469693899154663	mag_2004_416046.txt-55-2	0.8060113191604614	fic_1967_10486.txt-2261-15	0.7538851499557495	['mag_2004_416046.txt-55-2', 'fic_1967_10486.txt-2261-15', 'mag_2005_424824.txt-73-5', 'nf_1851_747930.txt-141-2']	['mag_2004_416046.txt-55-2', 'fic_1967_10486.txt-2261-15', 'nf_1851_747930.txt-141-2', 'mag_2005_424824.txt-73-5']
fic_1845_7316.txt-2581-17	mag_2004_416046.txt-55-2	0.8274680376052856	mag_1979_480129.txt-32-13	0.42423179745674133	mag_1827_553853.txt-237-20	0.8417096138000488	fic_1823_7249.txt-942-61	0.4552653431892395	['mag_1827_553853.txt-237-20', 'mag_2004_416046.txt-55-2', 'fic_1823_7249.txt-942-61', 'mag_1979_480129.txt-32-13']	['mag_2004_416046.txt-55-2', 'fic_1823_7249.txt-942-61', 'mag_1979_480129.txt-32-13', 'mag_1827_553853.txt-237-20']
mag_1832_564345.txt-20-16	fic_1823_7249.txt-942-61	0.4571530222892761	fic_1835_7281.txt-1358-22	0.8789783120155334	mag_2002_414884.txt-39-4	0.8454766273498535	mag_1990_342665.txt-15-8	0.1610555797815323	['fic_1835_7281.txt-1358-22', 'mag_2002_414884.txt-39-4', 'fic_1823_7249.txt-942-61', 'mag_1990_342665.txt-15-8']	['mag_2002_414884.txt-39-4', 'fic_1835_7281.txt-1358-22', 'mag_1990_342665.txt-15-8', 'fic_1823_7249.txt-942-61']
fic_1834_7252.txt-779-29	fic_1987_780087.txt-2935-4	0.8727103471755981	fic_1971_10544.txt-1029-25	0.8393508791923523	mag_2004_416046.txt-55-2	0.830075740814209	missing_usage	0.0	['fic_1987_780087.txt-2935-4', 'fic_1971_10544.txt-1029-25', 'mag_2004_416046.txt-55-2']	['fic_1987_780087.txt-2935-4', 'fic_1971_10544.txt-1029-25', 'mag_2004_416046.txt-55-2']
nf_1823_747803.txt-436-30	fic_1836_7052.txt-121-7	0.6792755126953125	fic_2007_34283.txt-0-19	0.47574812173843384	fic_2004_780511.txt-2666-15	0.7169181704521179	missing_usage	0.0	['fic_2004_780511.txt-2666-15', 'fic_1836_7052.txt-121-7', 'fic_2007_34283.txt-0-19']	['fic_2004_780511.txt-2666-15', 'fic_2007_34283.txt-0-19', 'fic_1836_7052.txt-121-7']
mag_1827_553853.txt-237-20	fic_1836_7052.txt-121-7	0.8575718402862549	mag_2005_424824.txt-73-5	0.6260987520217896	fic_1993_25008.txt-4285-5	0.811072826385498	fic_1982_10690.txt-8911-15	0.8695701956748962	['fic_1982_10690.txt-8911-15', 'fic_1836_7052.txt-121-7', 'fic_1993_25008.txt-4285-5', 'mag_2005_424824.txt-73-5']	['fic_1982_10690.txt-8911-15', 'fic_1993_25008.txt-4285-5', 'fic_1836_7052.txt-121-7', 'mag_2005_424824.txt-73-5']
nf_1836_748113.txt-2066-7	news_1985_669476.txt-14-16	0.47615039348602295	mag_1827_553853.txt-237-20	0.8772904276847839	fic_1995_53078.txt-343-9	0.25576794147491455	news_1985_671429.txt-20-24	0.6114266514778137	['mag_1827_553853.txt-237-20', 'news_1985_671429.txt-20-24', 'news_1985_669476.txt-14-16', 'fic_1995_53078.txt-343-9']	['news_1985_669476.txt-14-16', 'mag_1827_553853.txt-237-20', 'fic_1995_53078.txt-343-9', 'news_1985_671429.txt-20-24']
fic_1853_9142.txt-3541-10	fic_1849_7216.txt-7668-5	0.8923406600952148	mag_2005_424824.txt-73-5	0.614030122756958	fic_1975_10598.txt-6073-22	0.4566289186477661	missing_usage	0.0	['fic_1849_7216.txt-7668-5', 'mag_2005_424824.txt-73-5', 'fic_1975_10598.txt-6073-22']	['fic_1849_7216.txt-7668-5', 'fic_1975_10598.txt-6073-22', 'mag_2005_424824.txt-73-5']
fic_1853_4303.txt-4574-29	mag_2002_396610.txt-150-5	0.612373411655426	missing_usage	0.0	nf_1827_747521.txt-883-28	0.663404107093811	fic_1965_23823.txt-131-41	0.27879542112350464	['nf_1827_747521.txt-883-28', 'mag_2002_396610.txt-150-5', 'fic_1965_23823.txt-131-41']	['mag_2002_396610.txt-150-5', 'nf_1827_747521.txt-883-28', 'fic_1965_23823.txt-131-41']
nf_1827_747521.txt-883-28	fic_1853_4303.txt-4574-29	0.663404107093811	fic_1839_7088.txt-70-44	0.8560690879821777	mag_2005_424824.txt-73-5	0.7622791528701782	fic_1836_7052.txt-121-7	0.8966104984283447	['fic_1836_7052.txt-121-7', 'fic_1839_7088.txt-70-44', 'mag_2005_424824.txt-73-5', 'fic_1853_4303.txt-4574-29']	['fic_1839_7088.txt-70-44', 'fic_1853_4303.txt-4574-29', 'fic_1836_7052.txt-121-7', 'mag_2005_424824.txt-73-5']
fic_1822_7243.txt-5662-12	fic_2004_780511.txt-2666-15	0.6797106266021729	news_1972_730361.txt-21-49	0.5256443619728088	mag_2005_424824.txt-73-5	0.7734482884407043	fic_1853_4303.txt-4461-13	0.6292930841445923	['mag_2005_424824.txt-73-5', 'fic_2004_780511.txt-2666-15', 'fic_1853_4303.txt-4461-13', 'news_1972_730361.txt-21-49']	['fic_1853_4303.txt-4461-13', 'fic_2004_780511.txt-2666-15', 'news_1972_730361.txt-21-49', 'mag_2005_424824.txt-73-5']
fic_1835_7172.txt-9351-26	nf_1837_757476.txt-3416-14	0.16974201798439026	mag_2004_416046.txt-55-2	0.17365112900733948	fic_2007_34283.txt-0-19	0.2718501091003418	fic_1822_7243.txt-5662-12	0.6503180265426636	['fic_1822_7243.txt-5662-12', 'fic_2007_34283.txt-0-19', 'mag_2004_416046.txt-55-2', 'nf_1837_757476.txt-3416-14']	['fic_1822_7243.txt-5662-12', 'nf_1837_757476.txt-3416-14', 'mag_2004_416046.txt-55-2', 'fic_2007_34283.txt-0-19']
nf_1854_750818.txt-2813-25	mag_1832_564345.txt-20-16	0.9513998031616211	fic_1995_53078.txt-343-9	0.24831798672676086	fic_1987_23990.txt-44-12	0.16316980123519897	nf_1838_747585.txt-1283-14	0.9232747554779053	['mag_1832_564345.txt-20-16', 'nf_1838_747585.txt-1283-14', 'fic_1995_53078.txt-343-9', 'fic_1987_23990.txt-44-12']	['mag_1832_564345.txt-20-16', 'nf_1838_747585.txt-1283-14', 'fic_1987_23990.txt-44-12', 'fic_1995_53078.txt-343-9']
