lemma	identifier	context	indexes_target_token	context_normalized
Pachtzins	2532889X_1967-07-21_01_085.tcf.xml-12-8	Die Betriebsführungsgesellschaften sollen den Montankonzernen einen jährlichen.. Pachtzins" in Höhe von 350 Millionen DM zahlen, der von der Bundesrepublik zu garantieren und bei Verlust aus dem Staatshaushalt zu decken ist.	81:90	
Pachtzins	2532889X_1947-07-18_02_018.tcf.xml-27-16	Über eine Million Hektar-Gutsherrenland wurden an hunderttausende Landarbeiter, Kleinbauern und Pächter verteilt und der Pachtzins abgeschaü;.	121:130	
Pachtzins	2532889X_1968-03-26_01_093.tcf.xml-19-24	Erstens sollen sie — für einen Zeitraum von 20 Jahren — jährlich 185 Millionen DM für-das von ihnen eingebrachte Verifustvermögen in Form eines Pachtzinses erhalten (einschließlich der noch stillzulegenden Zechen und unabhängig davon, wie sich die Ertragslage der einzelnen Betriebsteile entwickelt).	144:155	
Pachtzins	2532889X_1981-03-28_01_410.tcf.xml-8-13	Der Bodenhunger dieser zwerg-und kleinbäuerlichen Elemente wächst und steigert damit auch die Pachtzinsen für Parzellen.	94:105	
Pachtzins	2532889X_1970-09-19_01_359.tcf.xml-33-69	Aufbau eines neuen Verwaltungsapparates nach den vorher genannten Richtlinien, Übernahme aller Verwaltungsaufgaben durch die Machtorgane des Volkes und Organisationen derSelbstverteidigung; Aufhebung der von der Kolonialmacht eingeführten Steuern so-wie der Steuer für die Person, den Markt, die Brückenbenutzung und das Salz, Beschlagnahme der Gemeindeländer, die sich die Feudalherren und Notabeln angeeignet hatten, und ihre Verteilung an die armen Bauern; Herabsetzung der Pachtzinsen und Aufschub der Schuldenzahlung; Übergabe der Gemeindegelder an die Sowjets; Beschlagnahme von Reis bei den Reichsten der Gemeinden zur Verteilung an die Hungernden; Eröffnung von Gemeindeschulen; Kampf gegen den Aberglauben und rückschrittliche Traditionen sowie eine Reform ider Verwaltungspraxis.	477:488	
Pachtzins	2532889X_1951-06-16_01_054.tcf.xml-12-12	Jedes Jahr hatte er mit dem Gutsherrn ernsthaften Streit wegen dieses untragbaren Pachtzinses gehabt.	82:93	
Pachtzins	2532889X_1963-07-20_01_091.tcf.xml-102-9	Nimmt er den -Bauern die sie niederdrückende Bürde der Pachtzinsen. der unentgeltlichen Arbeitsleistungen?	55:66	
Pachtzins	2532889X_1975-11-05_01_089.tcf.xml-16-5	Formen der Leibeigenschaft und der Pachtzins abgeschafft worden waren.	35:44	
Pachtzins	2532889X_1990-08-09_01_122.tcf.xml-5-19	Die Wohnungsbaugesellschaften aber schlössen entweder überhaupt keine Verträge ab, oder sie mute-' ten Existenzgründern weit überzogene Mieten oder Pachtzinsen zu.	148:159	
Pachtzins	2532889X_1958-10-05_01_059.tcf.xml-18-8	Sein Pachtland beträgt zwei Fünftel Hektar, als Pachtzins hat er zwei Fünftel seines Ernteertrages abzugeben.	48:57	
Pachtzins	26120215_1960_02_17_01_553.tcf.xml-15-40	In unserem Bärchen „Einer schld/f immer vom 13. Januar kritisierten wir die Kommunale Wohnungsverwaltung Lichtenberg, weil sie einen ehrenamtlichen Funktionär — obwohl dieser sein Amt vor drei Jahren ordnungsgemäß ge-* kündigt hatte — unentwegt mahnte, angeblich kassierten Pachtzins abzu-< rechnen.	274:283	
Pachtzins	2532889X_1946-08-02_01_069.tcf.xml-187-0	Pachtzins aus erstkl. Landbesitz biete ich. wo Ich aufgabenreichen Wirkungskreis in frauenlosem Landhaushalt finde.	0:9	
Pachtzins	2532889X_1963-07-20_01_091.tcf.xml-126-8	Erste soziale Reformen haben begonnen: Verringerung des Pachtzins um 40 Prozent.	56:65	
Pachtzins	2532889X_1959-01-10_01_076.tcf.xml-54-34	Diese wandern noch immer in die Taschen von Großgrundbesitzern und Fabrikanten, obwohl sich die kommunistische Regierung des Staates Kerala bemüht, durch Preis-und Lohnregulierung die Lebenslage der Arbeitenden zu verbessern, den Pachtzins für Palmenbäume herabzusetzen, die Vertreibung schuldlos in Pachtschuld geratener Kleinpächter zu verhindern, auf allen Stufen der Kokosbastverarbeitung Minimallöhne festzulegen, für die mühevoll geernteten, gesäuberten oder. schon zu Garn versponnenen Fasern den Kleinbauern feste Abnahmepreise zu sichern.	230:239	
Pachtzins	2532889X_1948-09-19_01_054.tcf.xml-27-10	Von der gesamten Ernte die Hälfte, das ist der Pachtzins.	47:56	
Pachtzins	26120215_1963_08_02_01_086.tcf.xml-40-16	Ihr Land haben sie vom Gutsbesitzer gepachtet, zwei Drittel der Ernte zwei müssen sie als Pachtzins abgeben.	90:99	
Pachtzins	2532889X_1950-04-29_01_036.tcf.xml-64-5	Wenn er sechseinhalb für den Pachtzins zahlte, würde er noch immer mehr als dreißig-Pikuls für sich selbst haben.	29:38	
Pachtzins	2532889X_1957-03-23_01_060.tcf.xml-18-17	Die Jahresernte betrug 300 Dschin (Pfund) pro Mu, davon entrichteten sie 180 Pfund als Pachtzins.	87:96	
Pachtzins	26120215_1984_09_11_01_048.tcf.xml-10-9	Umgerechnet 14 Millionen Mark erpreßten die Reichen jährlich an Pachtzinsen und Wuchermieten von den -Armen der Stadt, ohne auch nur « inen Bruchteil der Einnahmen für die Verbesserung der Wohnbedingungen zu investieren.	64:75	
Pachtzins	2532889X_1960-04-01_01_113.tcf.xml-54-25	Im Interesse der Wirtschaftlichkeit ihrer Betriebe fordern sie von der Bonner Regierung angemessene Preise für ihre Produkte, Kredite mit niedrigen Zinssätzen, Senkung der Pachtzinsen u. a. Je mehr dem Moloch Atomrüstung in den Rachen geworfen wird, um so weniger werden die Wünsche der Bauern berücksichtigt Während Hitler Erbhöfe schuf, ist die Bonner Regierung zum Bauernlegen in größerem Maßstab übergegangen, um kapitalistische Großbetriebe in der Landwirtschaft zu schaffen.	172:183	
Pachtzins	26120215_1946_09_29_01_212.tcf.xml-10-15	Bestimmungsgemäß sind die Erklärungen zunächst nur von den Inhabern gewerblicher Räume bei einem Miet-oder Pachtzins von mehr als 1500 RM im Vierteljahr abzugeben.	107:116	
Pachtzins	2532889X_1960-04-26_01_114.tcf.xml-569-18	A Die westdeutschen Bauern haben recht wenn sie die Herabsetzung der Zinsen für Bankkredite und die Herabsetzung der Pachtzinsen fordern.	117:128	
Pachtzins	26120215_1990_12_15_01_1024.tcf.xml-0-28	IMMOBILIEN rsn| «|an| WM| ftf Al Im « ■ ■ fk| tlJft Achtung Grundstücksbeeitzerl Suche Aufstellflache für Zeitung kiosk 2,5 x 4,0 m in belebter Umgebung für guten Pachtzins Schliabener MI Privatstr 9 Nr 15 0-1092 Bariin Grundstück im Raum Falken »~ see von Privat gesucht.	163:172	
Pachtzins	2532889X_1956-05-16_01_025.tcf.xml-5-1	Der Pachtzins wäre nicht einmal durch den gesamten Ertrag des Hofes gedeckt worden.	4:13	
Pachtzins	2532889X_1952-08-30_01_077.tcf.xml-4-15	aus den Kolonien auch noch den Zweck verfolge, bei den Abschlüssen neuer Pachtverträge den Pachtzins von 2,9 Pfennig pro Quadratmeter auf 5 Pfennig zu erhöhen.	91:100	
Pachtzins	2532889X_1987-01-13_01_087.tcf.xml-16-25	Die Bauern, die das Land bestellten — und das waren rund 85 Prozent der Bevölkerung mußten bis zu 75 Prozent der Ernte als. Pachtzins abführen.	124:133	
Pachtzins	26120215_1948_03_24_01_030.tcf.xml-4-3	Gleichfalls entfällt der Pachtzins auf ein bi zwei Jahre.	25:34	
Pachtzins	2532889X_1953-10-15_01_031.tcf.xml-178-13	Die Herren „oben hatten sich nur dann an Ummanz erinnert wenn der Pachtzins fällig war.	66:75	
Pachtzins	26120215_1963_02_21_01_072.tcf.xml-4-16	Zu den Reformen gehören die schrittweise Verteilung von Boden ehemaliger französischer Farmer und die Herabsetzung der Pachtzinsen.	119:130	
Pachtzins	2532889X_1960-04-01_01_113.tcf.xml-2169-25	Im Interesse der Wirtschaftlichkeit ihrer Betriebe fordern sie von der Bonner Regierung angemessene Preise für ihre Produkte, Kredite mit niedrigen Zinssätzen, Senkung der Pachtzinsen u. a. Je mehr dem Moloch Atomrüstung in den Rachen geworfen wird, um so weniger werden die Wünsche der Bauern berücksichtigt Während Hitler Erbhöfe schuf, ist die Bonner Regierung zum Bauernlegen in größerem Maßstab übergegangen, um kapitalistische Großbetriebe in der Landwirtschaft zu schaffen.	172:183	
Pachtzins	2532889X_1974-12-24_01_231.tcf.xml-43-22	Sie wurde dem 15jährigen König, Richard II., in Mile End überreicht und verlangte Abschaffung der Leibeigenschaft, Einführung eines niedrigen Pachtzinses und freien Handel.	142:153	
Pachtzins	26120215_1990_08_18_01_236.tcf.xml-14-25	Da der Freibäder-Verein kurz darauf in Konkurs ging, kam zwischen der königlichen Regierung und dem Nikolasseer Kaufmann Frankenthal ein Pachtvertrag mit einem jährlichen Pachtzins von 200 Mark zustande.	171:180	
Pachtzins	2532889X_1951-11-29_01_062.tcf.xml-43-3	Sie konnte den Pachtzins für die Gartenparzelle nicht mehr aufbringen.	15:24	
Pachtzins	26120215_1954_04_25_01_289.tcf.xml-10-1	Der Pachtzins betrug in » allgemeinen 50—60 Prozent der Ernte, doch hat der Grundherr nicht selten bis zu 80 Prozent oder noch mehr der Ernte einbehalten.	4:13	
Pachtzins	2532889X_1958-01-18_01_165.tcf.xml-33-14	Damals erhielt Georg Puschendorf, der bislaig das Gut verwaltet hatte, um den Pachtzins für den von Geldern-Chnstendorf einzutreiben, genauso zum erstenmal eigenen Boden, Vieh und. Geräte wie auch Johann Lupei, der aus Rumänien zugewandert war, und Hermann Podschun, der aus Ostpreußen stammte, und viele andere noch.	78:87	
Pachtzins	2532889X_1964-11-28_01_105.tcf.xml-7-17	„Wenn sie... begehren, daß siemir förderhin keine Dienste mehr tun, noch Renten und Pachtzins geben sollen oder wollen bis zum Austrag der Sache usw.:	84:93	
Pachtzins	26120215_1990_08_11_01_919.tcf.xml-23-14	Und das, obwohl genau diese beiden Kriterien schon die Höhe von Miet-bzw. Pachtzins mitdiktieren.	74:83	
Pachtzins	26120215_1946_11_13_01_093.tcf.xml-2-39	Es handelt sich um eine Kontrollvorschrift, die es den Finanzämtern erleichtern soll, die Einkünfte aus Vermietung und Verpachtung voll zu erfassen, Bestimmungsgemäß sind die Erklärungen zunächst nur von den Inhabern gewerblicher Räume bei einem Miet-oder Pachtzins von mehr als 1500.— RM im Vierteljahr abzugeben.	256:265	
Pachtzins	2532889X_1966-05-15_01_263.tcf.xml-22-35	Eindeutig kennzeichnete die Parteiführung ihre Haltung zu einzelnen Teilfragen: z. B. zum' Steuerabbau, zur Tilgung der hohen -Schuld-und Zinslasten, zum junkerlichen „Osthilfe" programm, zur Siedlüngspolitik, zu den Pachtzinsen u.	217:228	
Pachtzins	26120215_1953_09_19_01_003.tcf.xml-79-8	Für die Kleinbauern slnrl die Steuern und die Pachtzinsen herabzusetzen.	46:57	
Pachtzins	26120215_1990_08_23_01_299.tcf.xml-6-19	Rohwedder bezeichnete gestern vor Journalisten in Ostberlin die abgeschlossenen Vertrage wegen viel zu niedriger, unter dem Marktüblichen liegender Pachtzinsen als unausgewogen.	148:159	
Pachtzins	26120215_1952_09_10_01_177.tcf.xml-21-15	Keinem von beiden war es gelungen, aus den geringen Einnahmen auch nur Miete und Pachtzins aufzubringen.	81:90	
Pachtzins	2532889X_1990-06-23_01_077.tcf.xml-9-15	Neben dem Kleinhäusler-und Pächterelend droht damit eine Erhöhung der Lebensmittelpreise, auf die der Pachtzins letztendlich abgewälzt würde.	102:111	
Pachtzins	2532889X_1959-04-16_01_094.tcf.xml-17-15	Sie sind also gezwungen, Land von den Kulaken zu pachten, denen sie als Pachtzins ein Drittel bis drei Viertel. ihrer Ernte abliefern müssen!	72:81	
Pachtzins	2532889X_1958-10-05_01_059.tcf.xml-25-22	Nach seinen Wünschen befragt, ist die Antwort von Made Mafiir dieselbe, wie die der Bauern auf Java: „Der Pachtzins muß herunter, wir müssen billige Kredite erhalten, außerdem dürfen die Bauern nicht mehr von den Ländei-eiien vortrieben werden, die sie auf den ehemals hollandischen Plantagen in Besitz genommen haben."	106:115	
Pachtzins	26120215_1988_07_12_01_050.tcf.xml-14-4	Vereinbart wurden ein symbolischer Pachtzins von 2000 Peso im Jahr und eine Nutzungsdauer, die im „Ermessen der USA" liegen sollte.	35:44	
Pachtzins	2532889X_1958-10-05_01_059.tcf.xml-7-8	Die Ragierung sollte dafür sorgen, daß der Pachtzins herabgesetzt wird, von zwei Fünftel auf ein Viertel des Ernteertrages; wir sollten billige Kredite bekommen, um nicht weiter den Wucherern ausgeliefert zu sein:	43:52	
Pachtzins	26120215_1950_03_23_01_368.tcf.xml-6-37	Berliner Zeltung, Filiale Elsasscr Straße 07 1)1B Jasrdnutmn » im EiRenjagdbOTirk der Stadtfor>t Luckau in-Sohünwalde (Surecwaldl Bahnstation an der Strecke Herlra— Lübben, in Gesa-ntgröße von 2744 Morgen soll alsbald verpachtet uerdrn Fnihpper Pachtzins 1250,.	245:254	
Pachtzins	2532889X_1958-10-04_01_052.tcf.xml-58-5	Davon müssen zwei Fünftel als Pachtzins an den Großpächter abgeführt werden, etwa ein Fünftel gehört den Erntehelfern, der Familie verbleiben zwei Fünftel und die reichen, wie Vater Entong nachrechnet, kaum für drei bis vier Monate für die Familie, denn auch noch das Saatgut muß beiseite gelegt werden.	30:39	
Pachtzins	2532889X_1960-03-22_01_043.tcf.xml-24-26	Die HO beruft sich darauf, daß sie das Lokal nebst Inventar nur gepachtet habe, und der Grundstückseigentümer erklärt er könne bei dem verhältnismäßig geringen Pachtzins weder Reparaturen bezahlen, noch Neuanschaffungen machen.	160:169	
Pachtzins	2532889X_1952-11-16_01_049.tcf.xml-34-10	Die Pachtrechte gehen auf die Produktionsgenossenschaft über, und der Pachtzins wird durch die Produktionsgenossenschaft bezahlt.	70:79	
Pachtzins	26120215_1946_03_03_01_075.tcf.xml-108-6	Berlin-Köpenick, Teilabgabe der Ernte als Pachtzins zu Tätlich 18 l hr. sonntags Alle Bücher und Fachliteratur Wendensohloßstraße 154—158. Akkordveredler ca. V4 bis verpachten.	42:51	
Pachtzins	2532889X_1974-06-21_01_087.tcf.xml-7-17	Statt dessen ge-" hört früher Undenkbares heute zur äthiopischen Wirklichkeit: Bauern ' verweigern den hohen Pachtzins, im Parlament werden die Großgrundbesitzer sowie örtliche Polizeimachthaber angeprangert, die gegen solche Bauern mit Waffengewalt vorgehen.	109:118	
Pachtzins	26120215_1960_01_13_01_145.tcf.xml-1-18	Drei Jahre lang kassierte Herr Diederich für die Kommunale Wohnungsverwaltung auf einem in Biesdorf gelegenen großen Gelände den Pachtzins.	129:138	
Pachtzins	2532889X_1971-12-12_01_305.tcf.xml-43-13	gen den Widerstand der bürgerlichen Stadtverordneten faßte sie den Beschluß zur Senkung des Pachtzinses für die städtischen Ländereien und Wiesen von 110 Mark auf 40 Mark.	92:103	
Pachtzins	26120215_1990_11_13_01_283.tcf.xml-7-8	Pnvate Verpachter können den doppelten Betrag des ortsüblichen Pachtzinses im erwerbsmäßigen Obst-und Gemüseanbau verlangen.	63:74	
Pachtzins	2532889X_1974-01-21_01_073.tcf.xml-4-11	Ursache für diesen Rückgang sind die schlechten Arbeitsbedingungen, der hohe Pachtzins für den Ackerboden und die steigenden Preise für Landmaschinen und Mineraldünger^ Das Programm sieht u. a. eine bessere soziale und medizinische Betreuung der Bauern vor und fordert das Recht zur Bildung von Gewerkschaften in den Dörfern.	77:86	
Pachtzins	26120215_1960_03_24_01_219.tcf.xml-21-8	Eine längere Verjährungsfrist gibt es für Miet-und Pachtzinsen unbeweglicher Sachen, wozu z. B. Wohnungsmieten zu rechnen sind; diese Ansprüche verjähren erst in vier Jahren.	51:62	
Pachtzins	26120215_1968_07_14_01_143.tcf.xml-23-4	.. Das mit dem Pachtzins ging ewig hin und her", erinnert sich die 86jährige.	15:24	
Pachtzins	2532889X_1960-04-26_01_006.tcf.xml-22-32	schen Republik unterstützt die Forderungen der westdeutschen Bauern, das Bauernlegen einzustellen, jedwede Landbeschlagnahme für militärische Zwecke zu unterlassen, das faschistische Flurbereinigungsgesetz aufzugeben und die Zinsen für Bankkredite und die Pachtzinsen herabzusetzen.	256:267	
Pachtzins	2532889X_1946-11-15_01_150.tcf.xml-74-0	Pachtzins 3000 RM, Fachingenteure, Fachpoliere, Kon. (kompl. m. Vorgelege)! Schallplattenod. mein Einfamilienhaus, R In -Zehlen. strukteure, Banmelster, Maurei schnelder (Awiton, allerbeste Quahdorf, (Zimmer, Zentralheizg., unter-Idr keramische Oelen. Backofen. t&t) i 10 Plattenwechsler (Orig. Patlkellert, 620 gm, 20 Obstbäume, oder mau r er nnd Meister.	0:9	
Pachtzins	26120215_1952_09_02_01_147.tcf.xml-2-45	In einer Versammlung der Kolonie „Pappelheim" wies der sozialdemokratische Vorsitzende darauf hin. daß die Kündigung der Pachtverträge außer der von Mährlein angeordneten willkürlichen Entfernung fortschrittlicher Menschen aus den Kolonien auch noch den Zweck verfolge, bei den Ab-Rcrlussen neuer Pachtverträge den Pachtzins von 2,9 Pfennigen pro Quadratmeter auf fünf Pfennige zu erhöhen.	315:324	
Pachtzins	26120215_1960_04_26_01_043.tcf.xml-122-18	Die westdeutschen Bauern haben recht, wenn sie die Herabsetzung der Zinsen für Bankkredite und die Herabsetzung der Pachtzinsen fordern.	116:127	
Pachtzins	26120215_1954_07_02_01_044.tcf.xml-21-3	Gebühren, hohen Pachtzins und Konkurren «, die für sie unerträglich sind, ruiniert: wer die breiten Massen der werktätigen Intelligenz auf die Straße wirft und arbeitslos macht	16:25	
Pachtzins	2532889X_1960-04-27_01_014.tcf.xml-29-28	Die westdeutsche Regierung müßte vor allem das Bauernlegen unverzüglich einstellen, jedwede Landbeschlagnahme für militärische Zwecke unterlassen, das Flurbereinigungsgesetz aufheben und die Zinsen für Bankkredite wie die Pachtzinsen herabsetzen.	222:233	
Pachtzins	2532889X_1946-10-10_01_163.tcf.xml-104-0	Pachtzins 3000 usd stellt ein am Oranienburger Tor mein Einfamilienhaus Berlin Zehlendorf, l~tä*A l »(tdii » lt von 12 bis 1 »	0:9	
Pachtzins	2532889X_1951-11-16_01_037.tcf.xml-44-12	Schon jetzt ist in den Restgebieien als Vorarbeit für die Landreform der Pachtzins herabgesetzt.	73:82	
Pachtzins	2532889X_1955-09-16_01_123.tcf.xml-9-10	Die westdeutschen Bauern haben durch hohe Steuern, Kredit-und Pachtzinsen und auf Grund der unerhörten Monopolpreise für Düngemittel, landwirtschaftliche Geräte usw. besonders unter dem Regime der Konzerne zu leiden.	62:73	
Pachtzins	2532889X_1987-08-11_01_115.tcf.xml-17-11	Für ein Stückchen Land müssen neben einer „Sicherheitsanzahlung" drückende Pachtzinsen und hohe Wassergelder erbracht werden.	75:86	
Pachtzins	2532889X_1952-08-13_01_052.tcf.xml-22-28	Das erste, was die Befreiungsarmee in Tai-Ping-Tschau tat — wie überall, wohin sie kam — war: erst einmal, noch mitten im Kriege, die Pachtzinsen herabzusetzen, die Schulden zu tilgen, die oft seit Generationen auf den Bauern lasteten.	134:145	
Pachtzins	2532889X_1950-08-12_01_134.tcf.xml-7-3	Alle Mieten und Pachtzinsen dürfen künftig nur noch an diese Beauftragten oder Bevollmächtigten abgeführt werden.	16:27	
Pachtzins	2532889X_1950-10-03_01_064.tcf.xml-25-7	Jedoch hat' die Regierung dort sofort den Pachtzins und die auf der Landwirtschaft lastenden Steuern erheblich gesenkt und in diesem Jahre wird eine weitere Steuersenkung erfolgen.	42:51	
Pachtzins	26120215_1990_08_09_01_387.tcf.xml-3-17	Die Wohnungsbaugesellschaften aber schlössen entweder überhaupt keine Vertrage ab oder sie muteten Existenzgründern weit überzogene Mieten oder Pachtzinsen zu.	144:155	
Pachtzins	26120215_1962_09_06_01_080.tcf.xml-22-18	Der hölzerne Hakenpflug ist das „modernste ' Hilfsmittel der Bauern, die vier Fünftel der Ernte als Pachtzins für Boden und Wasser ab iefern müssen.	100:109	
Pachtzins	2532889X_1967-10-14_01_144.tcf.xml-26-20	120000 Bauernfamilien Argentiniens wurden in den letzten drei Jahrzehn ten gezwungen, in die Städte abzuwandern, weil sie den Pachtzins an Großgrundbesitzer nicht mehr zahlen konnten.	126:135	
Pachtzins	2532889X_1974-02-24_01_262.tcf.xml-11-20	Die Feudalherren und Gutsbesitzer, die meist im Ausland oder in den großen Städten praßten, ließen zur Erntezeit ihren Pachtzins eintreiben, der in der Regel drei Fünftel des Gesamtertrages ausmachte.	119:128	
Pachtzins	2532889X_1953-01-04_01_160.tcf.xml-44-9	Die Pachtrechte gehen auf die Produktionsgenossenschaft über und der Pachtzins wird durch die Produktionsgenossenschaft bezahlt.	69:78	
Pachtzins	26120215_1967_03_31_01_106.tcf.xml-131-3	400 Millionen Rubel Pachtzinsen haben sie jährlich den Großgrundbesitzern zahlen müssen.	20:31	
