row_type	challenge_type	time_to_complete	spearman_correlation	krippendorff_coefficient	academic_degree	english_mother_tongue	language_skill	sentence_difficulty	similarity_difficulty	challenge_rating	challenge_count	challenge_feedback	general_feedback	challenge_solved	lemma	count_all	count_solved	challenge_success_probability
	list_challenge	15.73	-0.81		yes	no	9.0	1.0	1.0	1.0	0.0			False	order			
	list_challenge	111.33	0.94		yes	no	8.0	2.0	2.0	1.0	3.0	No	It does not feel fair for people without any English knowledge of speakers of minority languages	True	tip			
	pair_challenge	103.27		0.52	yes	no	9.0	8.0	4.0	4.0	2.0	image captcha would be easier		False	twist			
	pair_challenge	109.62		0.63	yes	yes	10.0	7.0	8.0	10.0	3.0	I like this challenge but it is very subjective whereas Image-Captcha feels more objective.	"The sentence that contains ""on records"" is challenging to read as a native speaker because it is so close to the standard phrase ""on record"" but isn't. This particular sentence seems like a hard base sentence to rank against because it is so easily open to misinterpretation and feels annoying to read."	False	record			
	list_challenge	42.7	1.0		yes	no	9.0	8.0	6.0	2.0	1.0	No		True	arm			
	list_challenge	69.28	0.73				10.0	10.0	8.0	5.0	0.0	yes		False	bar			
	pair_challenge	233.78		0.33	yes	yes	10.0	7.0	8.0	6.0	2.0	This is preferable because it is at least not difficult to see the physical text.		False	part			
	list_challenge	60.26	0.56		yes	yes	10.0	8.0	6.0	2.0	0.0	No, this challenge takes much more time than an image based one.		False	order			
	list_challenge	52.06	0.5		yes	yes	10.0	9.0	8.0	5.0	3.0	Possibly		False	bank			
	pair_challenge	225.8		-0.83	yes	no	7.0	5.0	3.0	7.0	2.0	I would prefer Image-Captcha because images in general are more straightforward than texts.		False	record			
	pair_challenge	77.64		0.38	yes	yes	10.0	10.0	8.0	4.0	2.0	No. It's easier to spot objects than to decide between literal and figurative language and is obviously much easier for non-native speakers.		False	arm			
	list_challenge	132.37	0.85		yes	no	8.0	9.0	9.0	1.0	3.0	No	Many people would not be able to understand what to do.	True	bar			
	pair_challenge	235.02		0.47	yes	no	9.0	5.0	8.0	8.0	2.0	No		False	tip			
	list_challenge	157.84	0.74		yes	no	9.0	8.0	5.0	5.0	5.0			False	twist			
	list_challenge	75.76	0.5		yes	no	9.0	8.0	8.0	7.0	3.0	Yes, OK.		False	bank			
	list_challenge	90.35	0.23		yes	yes	10.0	9.0	8.0	3.0	5.0	No		False	twist			
	list_challenge	87.86	1.0		no	no	8.0	8.0	4.0	4.0	3.0	No		True	arm			
	list_challenge	58.64	1.0		yes	no	8.0	10.0	9.0	1.0	2.0	No. I don't like Captchas. They are annoying and routinely used for purposes others than their stated one, i.e. identification - e.g. machine learning training.		True	arm			
	list_challenge	55.43	1.0		yes	yes	10.0	10.0	7.0	4.0	3.0	Semantic ordering and categorization requires a little too high of cognitive load for the general public to make proper use of without being considered too requiring of effort or time consuming	This is a good place of untapped potential until computers improve at semantic analysis, but everyday people probably don't think about semantics enough for a test like this to become widespread. It would be cool if this made everyone think about it more though. What can people do linguistically without a second thought that thousands upon thousands of vector spaces cannot do?	True	order			
	pair_challenge	147.07		0.19	yes	no	8.0	7.0	8.0	5.0	0.0	no		False	record			
	pair_challenge	83.74		0.25	yes	yes	9.0	9.0	9.0	9.0	5.0	No, it's more likely that a LLM would better understand this than an image caption.		False	bar			
	pair_challenge	177.93		0.41	yes	no	8.0	4.0	3.0	4.0	1.0	No		False	tip			
	list_challenge	105.12	1.0		yes	yes	10.0	10.0	10.0	7.0	7.0	yes		True	bank			
	pair_challenge	89.11		0.19	yes	no	9.0	10.0	10.0	9.0	5.0	No		False	bar			
	pair_challenge	52.46		-0.57			1.0	8.0	7.0	6.0	3.0	as a language lover, I wouldn't mind this sort of challenge, but image-captcha is likely much quicker to solve, and more accessible to users who are not English C2 speakers		False	record			
	list_challenge	122.69	0.23		yes	no	8.0	8.0	4.0	6.0	4.0	I am not sure if I would prefer the textual captcha, because it has too much ambiguity and requires more thinking.		False	twist			
	list_challenge	61.23	0.74		yes	no	9.0	10.0	5.0	1.0	3.0	No		False	part			
	pair_challenge	157.89		0.95	yes	no	7.0	8.0	8.0	3.0	3.0	No		True	order			
	pair_challenge	116.17		-0.12	yes	no	7.0	6.0	7.0	4.0	3.0	Msybe		False	record			
	pair_challenge	73.25		0.4	yes	no	8.0	8.0	8.0	9.0	1.0	No, it can be ableist under certain contexts and disadvantage speakers of dialects	N/A, very interesting	False	record			
	list_challenge	169.3	1.0		yes	no	1.0	10.0	6.0	2.0	0.0	no		True	order			
	pair_challenge	88.59		0.45	yes	yes	10.0	9.0	5.0	7.0	3.0	Yes, if the sentences took less time to read.	The sentences were pretty long which made it harder to read and make choices. 	False	part			
	pair_challenge	75.68		0.74	yes	no	7.0	8.0	9.0	8.0	3.0	Depends on the difficulty. The sentences in this survey were easy to label, however, if they are more complicated and require re-reading multiple times, then I'd rather use an image captcha		False	arm			
	list_challenge	81.19	0.18		yes	no	7.0	9.0	9.0	10.0	2.0	Yes	No	False	bar			
	pair_challenge	108.81		0.46	yes	yes	10.0	5.0	9.0	5.0	1.0	image captcha is less work i think		False	twist			
	list_challenge	128.4	0.23		yes	yes	10.0	9.0	3.0	1.0	5.0	"I like the idea of this type of challenge, but it would work better with related words rather than related senses of words, or at least with more easily-separable word senses. People have a notoriously high level of disagreement re: relatedness of word senses. The example I had was especially challenging, as some instances used ""part"" as part of a verb (""take part"") and others used it as a more typical noun."	I'm a computational linguist. I'm definitely not the average user :)	False	part			
	list_challenge	97.99	-0.87		yes	no	7.0	4.0	3.0	1.0	1.0	No, images are still easier to get the gist of it and they are faster to solve as the visual apparatus functions faster then the reading one	:D	False	record			
	list_challenge	86.65	0.81		yes	no	3.0	6.0	5.0	2.0	1.0			True	tip			
	list_challenge	73.87	1.0		yes	no	8.0	8.0	5.0	2.0	3.0	No, this felt like a lot more effort than an image captcha, which feels a lot more intuitive.	"I feel like it could work with if: 1. the instructions were refined to be more intuitive. E.g. ""Click on all traffic lights"" is much quicker to grasp than ""re-rank the sentences based on semantic similarity of the highlighted word"" (paraphrasing here, but I think you get what I mean :) )2. Maybe multiple pair-wise comparisons would be more intuitive (e.g. in which one of these two sentences the highlighted word is closer to the reference). Not sure if that would have the same robustness though.3. Bit of a side-note, but have you tried giving this task to an LLM? Would be curios to know how it compares "	True	order			
	pair_challenge	53.77		0.58	yes	yes	10.0	9.0	7.0	8.0	4.0	maybe		False	bank			
	list_challenge	89.08	0.89		yes	no	1.0	9.0	8.0	5.0	1.0	No	Nice sentences:)	True	arm			
	list_challenge	37.13	1.0		yes	yes	10.0	8.0	7.0	8.0	3.0	YES!		True	bank			
	list_challenge	105.61	0.74		yes	no	1.0	10.0	6.0	6.0	2.0	NO		False	part			
	list_challenge	138.82	0.23		yes	no	1.0	10.0	5.0	8.0	3.0	No		False	twist			
	list_challenge	48.83	1.0		yes	yes	10.0	9.0	8.0	3.0	2.0	I think I would prefer an image Captcha, inasmuch as image Captchas are usually a little quicker to solve.	"One part of the example provided which might underscore a fundamental weakness of the concept is the two sentences involving an arm of the sea: it's hard to see why speakers would rate one use of ""arm"" in the phrase ""arm of the sea"" as semantically closer to a literal, anatomical arm than the other, especially when there's nothing in the context which distinguishes these two arms of the sea from one another clearly (such as size, hypothetically, or a poetic attribution of animacy to the sea).  Good Luck! "	True	arm			
	pair_challenge	74.79		0.99	yes	yes	10.0	7.0	6.0	3.0	2.0			True	bar			
	pair_challenge	174.59		0.75	yes	no	8.0	7.0	6.0	5.0	2.0	no, I prefer the Image-Captcha		False	record			
	list_challenge	77.67	0.56		yes	no	7.0	10.0	9.0	6.0	2.0			False	order			
	pair_challenge	179.85		0.7	yes	no	9.0	3.0	4.0	6.0	4.0	Not sure.	I didn’t understand the first two sentences, so my rating was basically a random guess. If implemented, it should make sure that a proficient speaker understands the sentences. Also, I found it annoying that the same 2nd sentence was repeated every time. 	False	tip			
	pair_challenge	53.63		1.0	yes	no	8.0	9.0	9.0	5.0	2.0	This very much depends on the presentation and number of sentences required to solve this task: Parallel image processing is quite easy for humans. With text however, one needs to at least skim all of the sentences in order to make a (I imagine) quite noisy decision.		True	bar			
	pair_challenge	343.14		0.71	yes	no	7.0	5.0	7.0	3.0	1.0			False	tip			
	list_challenge	137.39	-0.1		yes	no	7.0	6.0	5.0	6.0	5.0	No		False	twist			
	pair_challenge	167.68		0.91	yes	yes	10.0	10.0	8.0	8.0	3.0	No - takes longer		True	order			
	list_challenge	91.34	1.0		yes	no	8.0	6.0	3.0	3.0	4.0			True	twist			
	list_challenge	66.74	1.0		yes	no	8.0	10.0	9.0	10.0	3.0	I think it would be difficult for people with language, reading and communication disorders. It may also be complicated for people without high education. Image-Captcha are more accessible.	It would be nice if people could choose what kind of Captcha they prefer, to avoid accessibility issues.	True	arm			
	pair_challenge	48.99		0.59	yes	yes	9.0	10.0	8.0	8.0	15.0	no, because image captcha is still more clear imo	none, its a great idea, i just think people will give very different scores	False	order			
	pair_challenge	299.79		0.6	yes	no	8.0	8.0	6.0	4.0	3.0	No because it's subjective		False	twist			
	list_challenge	94.97	0.89		yes	no	9.0	10.0	9.0	8.0	7.0	Maybe		True	arm			
	pair_challenge	94.66		0.23	yes	no	8.0	7.0	7.0	4.0	2.0			False	arm			
	list_challenge	30.95	1.0		yes	no	8.0	9.0	7.0	5.0	8.0	I'd like it because it's something else for a change. But I'm rather steeped in linguistics, might be hard to understand for people who are not.		True	bank			
	pair_challenge	70.83		-0.35	yes	no	9.0	7.0	10.0	5.0	2.0	It's better than the counting challenges with a timer, for sure, but would be challenging for non-native speakers or people with some cognitive disability.	I don't know if this was on purpose, but while almost all the sentences were easy to understand, the one about poetry sales records being tuned was very confusing.	False	record			
	list_challenge	38.01	0.73		yes	no	9.0	8.0	7.0	1.0	0.0			False	bar			
	pair_challenge	76.4		0.07	yes	no	8.0	9.0	5.0	3.0	1.0	No		False	bank			
	pair_challenge	88.13		-0.16	yes	no	8.0	8.0	9.0	6.0	3.0	No, because it require more knowledge in the language of interest. But it might be a good alternative for visually-disabled people (using screen readers).	Maybe I have overread it, but maybe emphasize in the instructions more that you are interested in the meaning of the words in bold-face and not the sentences in general. My ratings refer to a meaning comparison of the wohle sentence. I just understood to rate the bold-face words when I saw the question on the general information page.	False	bank			
	pair_challenge	106.76		0.9	yes	no	8.0	8.0	8.0	7.0	2.0	Yes		True	bar			
	pair_challenge	75.17		0.78	yes	no	8.0	9.0	7.0	7.0	5.0	No.		False	order			
	list_challenge	105.1	-0.61		yes	no	8.0	5.0	3.0	4.0	5.0	Probably not. I found the captcha challenged quite difficult. You need quite a fundamental understanding of the English language to know all semantic nuances of a word regarding it's context	Quite an interesting approach. However, it might not feasible to use as not every user is so fluid in the English language	False	twist			
	list_challenge	51.6	0.5		yes	yes	10.0	9.0	8.0	5.0	1.0	Yes		False	bank			
	pair_challenge	92.94		0.27	yes	no	8.0	8.0	7.0	5.0	3.0			False	record			
	list_challenge	123.05	-0.29		yes	no	9.0	8.0	6.0	6.0	3.0	Depends on the difficulty, but text captcha might be better, especially for visually impaired people	Good idea but I think the example is weird/difficult	False	tip			
	list_challenge	45.14	0.74		yes	yes	10.0	9.0	7.0	4.0	4.0	Yes, because I'm a linguist :)	Good luck with your research!	False	part			
	list_challenge	52.38	1.0		yes	no	8.0	9.0	9.0	7.0	5.0	No, image is more convenient for me as you can easily spot patterns / objects and there is no need to read through sentences. Also images are more language-independent.	A short introduction on what a Captcha-challenge is would have been nice. But apart from this the study was great!	True	arm			
	list_challenge	50.41	1.0		yes	no	8.0	8.0	9.0	8.0	4.0	No		True	bank			
	pair_challenge	41.31		0.95	yes	no	8.0	10.0	5.0	4.0	3.0	Yes, but it would be less universal than current captcha challenges.		True	order			
	list_challenge	53.69	1.0		yes	no	9.0	9.0	9.0	9.0	3.0	No		True	bar			
	list_challenge	75.39	0.03		yes	no	8.0	7.0	3.0	2.0	1.0	No		False	twist			
	pair_challenge	114.0		0.87			1.0	8.0	7.0	4.0	2.0	No, I would neither prefer nor dislike it		True	part			
	pair_challenge	52.91		0.94			1.0	8.0	8.0	5.0	1.0			True	tip			
	pair_challenge	247.97		0.53	yes	no	5.0	5.0	3.0	7.0	4.0			False	part			
	pair_challenge	73.39		0.86			1.0	8.0	10.0	2.0	2.0			True	record			
	list_challenge	142.4	0.55		yes	no	7.0	7.0	9.0	3.0	5.0			False	tip			
	pair_challenge	108.26		0.74	yes	no	8.0	10.0	9.0	7.0	3.0	No		False	bar			
	list_challenge	72.54	0.81		yes	no	8.0	8.0	5.0	4.0	1.0	I might prefer this one, but drag-and-drop is not convenient for me, clicking would be easier. Then what happens if our language profeciency is not good enough?	Good luck with the thesis and the study!	True	record			
	pair_challenge	117.39		0.69	yes	no	8.0	9.0	7.0	8.0	0.0			False	bank			
	list_challenge	71.06	0.23		yes	yes	10.0	8.0	6.0	3.0	3.0	It's a nice change of pace, but I feel like it would be very easy to solve with an LLM – and if it's not currently, if it catches on, then someone will research until they can break it.		False	twist			
	pair_challenge	193.68		0.64	yes	no	8.0	3.0	5.0	3.0	2.0	Ideally if I was able to discern the meaning of the sentences I would prefer it over image CAPTCHAs, however I struggled with the sentences given in the test because I did not know the meaning of most usages and had to guess.		False	tip			
	pair_challenge	36.54		0.79	yes	no	9.0	10.0	10.0	2.0	2.0	No		False	arm			
	pair_challenge	64.49		1.0			1.0	9.0	8.0	8.0	3.0	No. Clicking on little squares is more fun.		True	arm			
	list_challenge	51.82	1.0		yes	no	7.0	10.0	6.0	4.0	3.0	I don't know		True	order			
	pair_challenge	84.7		0.82	yes	no	8.0	9.0	8.0	5.0	4.0	Yes, maybe. Sometimes the pictures used in Image-Captcha-challenges are very difficult to 'read'.		True	bar			
	pair_challenge	167.73		0.66			1.0	1.0	1.0	1.0	0.0			False	tip			
mean		116.91	0.58	0.53			7.85	7.66	6.67	4.65	2.63							
median		91.53	0.74	0.63			8.0	8.0	7.0	5.0	2.0							
standard_deviation		83.99	0.46	0.4			2.24	2.13	2.1	2.5	2.31							
min		15.73	-0.87	-0.83			1.0	1.0	1.0	1.0	-1.0							
max		599.89	1.0	1.0			10.0	10.0	10.0	10.0	15.0					275.0	99.0	0.36
