id	pair1	pair2	pair3	pair4
2712	{'lemma': 'graft', 'identifier1': 'fic_1974_13208.txt-891-12', 'identifier2': 'nf_1845_747928.txt-440-10', 'context1': 'PAUL We try to live with lies and corruption and fraud and graft and violence and exploitation and.', 'context2': 'Hence the importance, to nurserymen especially of securing healthy grafts, and working only upon healthy stocks.', 'indexes_target_token1': '59:64', 'indexes_target_token2': '67:73', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'fic_1974_13208.txt-891-12', 'identifier2': 'nf_1848_747893.txt-2589-0', 'context1': 'PAUL We try to live with lies and corruption and fraud and graft and violence and exploitation and.', 'context2': 'Grafts often bear some fine clusters the first season of growth, and pretty considerably the second. "', 'indexes_target_token1': '59:64', 'indexes_target_token2': '0:6', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2715	{'lemma': 'graft', 'identifier1': 'fic_1974_13208.txt-891-12', 'identifier2': 'nf_1850_747863.txt-1339-7', 'context1': 'PAUL We try to live with lies and corruption and fraud and graft and violence and exploitation and.', 'context2': '54,) are useful for cutting grafts on tall trees; in removing the eggs of caterpillars, (see chapter on the apple;) and in taking off fine fruit', 'indexes_target_token1': '59:64', 'indexes_target_token2': '28:34', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'fic_1974_13208.txt-891-12', 'identifier2': 'nf_1850_747863.txt-1833-10', 'context1': 'PAUL We try to live with lies and corruption and fraud and graft and violence and exploitation and.', 'context2': 'Cutting off and grafting the top first, gives the grafts there the best possible chance, while the necessary reduction of the top throws the sap into the remaining side branches, which fits them well for', 'indexes_target_token1': '59:64', 'indexes_target_token2': '50:56', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2718	{'lemma': 'graft', 'identifier1': 'fic_1974_13208.txt-891-12', 'identifier2': 'nf_1850_747863.txt-365-5', 'context1': 'PAUL We try to live with lies and corruption and fraud and graft and violence and exploitation and.', 'context2': '23, a; the graft is split in the middle, and each side thinned away with the knife, as in fig.', 'indexes_target_token1': '59:64', 'indexes_target_token2': '11:16', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'fic_1974_13208.txt-891-12', 'identifier2': 'nf_1850_747863.txt-375-14', 'context1': 'PAUL We try to live with lies and corruption and fraud and graft and violence and exploitation and.', 'context2': '25. grafting, as large corresponding surfaces are made to fit, and the graft receives freely the ascending sap.', 'indexes_target_token1': '59:64', 'indexes_target_token2': '71:76', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2721	{'lemma': 'graft', 'identifier1': 'fic_1974_13208.txt-891-12', 'identifier2': 'nf_1850_747863.txt-495-8', 'context1': 'PAUL We try to live with lies and corruption and fraud and graft and violence and exploitation and.', 'context2': 'But the operation is never successful unless the graft and stock are nearly allied, and the greater the affinity the more certain the success. "', 'indexes_target_token1': '59:64', 'indexes_target_token2': '49:54', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'fic_1974_13208.txt-891-12', 'identifier2': 'nf_1850_747863.txt-878-32', 'context1': 'PAUL We try to live with lies and corruption and fraud and graft and violence and exploitation and.', 'context2': 'But this can only be true with very small trees or seedlings, which quickly reproduce a multitude of small roots, after the top is removed for the insertion of a graft; or where the fibres of larger trees have been killed by exposure after removal, and which are followed by a necessary lopping of the branches.', 'indexes_target_token1': '59:64', 'indexes_target_token2': '162:167', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2724	{'lemma': 'graft', 'identifier1': 'fic_1977_16209.txt-398-12', 'identifier2': 'nf_1850_747863.txt-325-14', 'context1': "RITAI don't understand the functional difference between neutral field and normal graft tissue, Doctor.", 'context2': 'Hence there are two chief requisites for success: the first, that the graft be so set in the stock, that the sap may flow upward without interruption; and the second, that the forming wood /z/ may flow downward uninterruptedly through the inner bark.', 'indexes_target_token1': '82:87', 'indexes_target_token2': '70:75', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'fic_1977_16209.txt-471-4', 'identifier2': 'mag_1851_566097.txt-140-28', 'context1': "READYou mean if your grafts or whatever they are don't work, she'll never eat like a normal human being again.", 'context2': 'Wherever there is an old pear tree, bearing those miserable representations of that fruit, that we see in most of our country towns, a few grafts of fine varieties put into its top, will in two or three years bear such specimens as can not be excelled for beauty and flavor.', 'indexes_target_token1': '21:27', 'indexes_target_token2': '139:145', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2727	{'lemma': 'graft', 'identifier1': 'fic_1989_10788.txt-4019-13', 'identifier2': 'mag_1969_214820.txt-18-23', 'context1': "Drugs had proven a much more dependable source of revenue than the petty graft he had organized in exchange for contracts for booze, food, and entertainment for the officers, sergeants, and EM clubs, and since the elimination of the old gook's drug push by Camp Seven, the monopoly was total.", 'context2': 'When any vertebrate animal is " invaded " by foreign proteins-whether bacteria, viruses, or tissues from another animal as in a graft or transplant-the invaders soon meet one of the host\'s body cells that is armed with the appropriate antibody.', 'indexes_target_token1': '73:78', 'indexes_target_token2': '128:133', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'fic_1989_10788.txt-4019-13', 'identifier2': 'nf_1845_747928.txt-801-22', 'context1': "Drugs had proven a much more dependable source of revenue than the petty graft he had organized in exchange for contracts for booze, food, and entertainment for the officers, sergeants, and EM clubs, and since the elimination of the old gook's drug push by Camp Seven, the monopoly was total.", 'context2': 'For gardens, all experienced cultivators agree that a smaller size is preferable; we prefer plants two years old from the graft.', 'indexes_target_token1': '73:78', 'indexes_target_token2': '122:127', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2730	{'lemma': 'graft', 'identifier1': 'fic_1994_54058.txt-385-6', 'identifier2': 'mag_1999_407759.txt-31-27', 'context1': 'Sarah touched the edge of the graft, a bit of the gel sticking to her fingers. "', 'context2': 'Dr. Orentreich, whose father Dr. Norman Orentreich pioneered the transplant in the 1950s, asserts that with smaller grafts (only one or two hairs per graft), a natural look is attainable. "', 'indexes_target_token1': '30:35', 'indexes_target_token2': '150:155', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'fic_1999_30775.txt-91-54', 'identifier2': 'mag_1976_291145.txt-21-13', 'context1': 'In outlining courses of reading for refugees, Miss Flexner tries to slip in literary antidotes for what she has discovered are the three great misconceptions about this nation: (1) that gangsters lurk on every hand, making it dangerous to venture out after dark, (2) that political graft is rampant in every department of the government, and (3) that one must never discuss politics where there is any danger of being overheard.', 'context2': 'Among its first official acts was the appointment of a committee to probe graft.', 'indexes_target_token1': '282:287', 'indexes_target_token2': '74:79', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2733	{'lemma': 'graft', 'identifier1': 'fic_2005_32405.txt-47-22', 'identifier2': 'nf_1847_748116.txt-109-17', 'context1': "She remembered every step of care she'd given this plant over the last five years and none of them included a graft.", 'context2': 'Children should be early taught that when they set out a fine tree, or insert a graft, they are doing a favour to posterity, and beginning that which shall continue to make others happy when they are in their graves.', 'indexes_target_token1': '110:115', 'indexes_target_token2': '80:85', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'fic_2005_32405.txt-47-22', 'identifier2': 'nf_1850_747863.txt-325-14', 'context1': "She remembered every step of care she'd given this plant over the last five years and none of them included a graft.", 'context2': 'Hence there are two chief requisites for success: the first, that the graft be so set in the stock, that the sap may flow upward without interruption; and the second, that the forming wood /z/ may flow downward uninterruptedly through the inner bark.', 'indexes_target_token1': '110:115', 'indexes_target_token2': '70:75', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2736	{'lemma': 'graft', 'identifier1': 'fic_2007_51914.txt-819-13', 'identifier2': 'nf_1981_773657.txt-1036-0', 'context1': 'ballast valves.... " As she went on, outlining the implants and grafts, surgeries and mutilations needed to turn a living zaratan into an animatronic corpse, a part of her was amazed at her own presumption, amazed at the strong, confident, professional tone she was taking.', 'context2': 'graft suggests that the two animals are genotypically dissimilar.', 'indexes_target_token1': '64:70', 'indexes_target_token2': '0:5', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'fic_2009_36390.txt-5-11', 'identifier2': 'nf_1845_747928.txt-273-14', 'context1': 'Through an alliance between Tammany Hall and the Democratic Party, graft had been his stock-in-trade.', 'context2': 'It is not usual with many, either to tie, or clay the grafts in this case, as the wound is placed below the surface; but when this plan is adopted, the grafts must be set * In grafting large quantities of young trees when stocks are scarce, it is not an unusual practice in some nurseries to tongue or whip-graft upon small pieces of roots of the proper sort of tree, planting the same in the earth as soon as grafted.', 'indexes_target_token1': '67:72', 'indexes_target_token2': '54:60', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2739	{'lemma': 'graft', 'identifier1': 'mag_1851_566097.txt-140-28', 'identifier2': 'mag_1977_431930.txt-27-6', 'context1': 'Wherever there is an old pear tree, bearing those miserable representations of that fruit, that we see in most of our country towns, a few grafts of fine varieties put into its top, will in two or three years bear such specimens as can not be excelled for beauty and flavor.', 'context2': 'They present me with evidence of graft in Washington or St. Louis; they offer proofs of price-fixing in the oil or aircraft industries; they bring word of illegal campaign contributions, of pay-offs, bribes, and stock-market swindles.', 'indexes_target_token1': '139:145', 'indexes_target_token2': '33:38', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1851_566097.txt-140-28', 'identifier2': 'mag_1998_358202.txt-25-26', 'context1': 'Wherever there is an old pear tree, bearing those miserable representations of that fruit, that we see in most of our country towns, a few grafts of fine varieties put into its top, will in two or three years bear such specimens as can not be excelled for beauty and flavor.', 'context2': 'For the leukemia patient, for example, the cloned cells could provide an infusion of fresh bone marrow, and for the burn victim, grafts of brand-new skin.', 'indexes_target_token1': '139:145', 'indexes_target_token2': '129:135', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2742	{'lemma': 'graft', 'identifier1': 'mag_1851_566097.txt-140-28', 'identifier2': 'news_1972_730156.txt-21-5', 'context1': 'Wherever there is an old pear tree, bearing those miserable representations of that fruit, that we see in most of our country towns, a few grafts of fine varieties put into its top, will in two or three years bear such specimens as can not be excelled for beauty and flavor.', 'context2': 'This business-like method of collecting graft, in this case in the slums of Bedford StuyVesant and the Fort Greene section of Brooklyn, is far from new.', 'indexes_target_token1': '139:145', 'indexes_target_token2': '40:45', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1851_566097.txt-140-28', 'identifier2': 'nf_1839_747931.txt-542-12', 'context1': 'Wherever there is an old pear tree, bearing those miserable representations of that fruit, that we see in most of our country towns, a few grafts of fine varieties put into its top, will in two or three years bear such specimens as can not be excelled for beauty and flavor.', 'context2': 'Supposing the tree to be two or three years old from the graft or bud, a head must be formed at the intended height by heading it down in the spring to two or three buds or eyes in each shoot that is near the crown when the young shoots begin to grow; they may be /z/ taken off to three or four in number of the strongest and healthiest, as they are intended to form the tree.', 'indexes_target_token1': '139:145', 'indexes_target_token2': '57:62', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2745	{'lemma': 'graft', 'identifier1': 'mag_1851_566097.txt-140-28', 'identifier2': 'nf_1850_747863.txt-347-43', 'context1': 'Wherever there is an old pear tree, bearing those miserable representations of that fruit, that we see in most of our country towns, a few grafts of fine varieties put into its top, will in two or three years bear such specimens as can not be excelled for beauty and flavor.', 'context2': 'In all cases success is more certain, when the wax is closely pressed so as to fit closely to every part, and leave no interstices; and it is indispensible that every por tion of the wound on the stock and graft be totally excluded from the external air.', 'indexes_target_token1': '139:145', 'indexes_target_token2': '206:211', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1851_566097.txt-140-28', 'identifier2': 'nf_1850_747863.txt-878-32', 'context1': 'Wherever there is an old pear tree, bearing those miserable representations of that fruit, that we see in most of our country towns, a few grafts of fine varieties put into its top, will in two or three years bear such specimens as can not be excelled for beauty and flavor.', 'context2': 'But this can only be true with very small trees or seedlings, which quickly reproduce a multitude of small roots, after the top is removed for the insertion of a graft; or where the fibres of larger trees have been killed by exposure after removal, and which are followed by a necessary lopping of the branches.', 'indexes_target_token1': '139:145', 'indexes_target_token2': '162:167', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2748	{'lemma': 'graft', 'identifier1': 'mag_1855_505250.txt-144-62', 'identifier2': 'news_1961_721980.txt-15-36', 'context1': 'disposition, and is somewhat forgetful of qwq cealed a great deal of truth: " The setter is a product of art, as much as the Queen Claude Ilium or double rose; he is a dumb dog, grafted on the running dog, and which returns to the wild stock, like the double rose, when the graft fails to take effect. "', 'context2': 'Meanwhile, Mayor Wagner renewed his demand that Mr. Lefkowitz repudiate Mr. Kenna, Mr. Wagner declared that Mr. Lefkowitz " knows what was in the State Investigation Commission\'s report on Kenna, and the graft involved in the Lin denwood housing project in Queens. "', 'indexes_target_token1': '274:279', 'indexes_target_token2': '204:209', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1855_505250.txt-144-62', 'identifier2': 'nf_1848_747893.txt-2582-3', 'context1': 'disposition, and is somewhat forgetful of qwq cealed a great deal of truth: " The setter is a product of art, as much as the Queen Claude Ilium or double rose; he is a dumb dog, grafted on the running dog, and which returns to the wild stock, like the double rose, when the graft fails to take effect. "', 'context2': 'But if the graft be on stocks not dug up, or stands where it is to remain, it must be done in the fall, or early part of winter, to insure success.', 'indexes_target_token1': '274:279', 'indexes_target_token2': '11:16', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2751	{'lemma': 'graft', 'identifier1': 'mag_1962_206362.txt-4-16', 'identifier2': 'nf_1848_747893.txt-2582-3', 'context1': 'For 30 years, as editor-publisher of a rural North Carolina weekly, he unremittingly fought graft, corruption, red-neck segregationists, pharisees of all kinds-and some 60 libel suits.', 'context2': 'But if the graft be on stocks not dug up, or stands where it is to remain, it must be done in the fall, or early part of winter, to insure success.', 'indexes_target_token1': '92:97', 'indexes_target_token2': '11:16', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1962_206362.txt-4-16', 'identifier2': 'nf_1850_747863.txt-1739-22', 'context1': 'For 30 years, as editor-publisher of a rural North Carolina weekly, he unremittingly fought graft, corruption, red-neck segregationists, pharisees of all kinds-and some 60 libel suits.', 'context2': 'Fine mould or peat, from the box in which the roots were packed, is sprinkled over the bottom, the grafts are placed in, slanting, in successive layers, and all the spaces filled with mould or peat.', 'indexes_target_token1': '92:97', 'indexes_target_token2': '99:105', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2754	{'lemma': 'graft', 'identifier1': 'mag_1962_431656.txt-363-2', 'identifier2': 'mag_1976_291145.txt-21-13', 'context1': 'When these grafts had been completed by Dr. Leape the second operation was over.', 'context2': 'Among its first official acts was the appointment of a committee to probe graft.', 'indexes_target_token1': '11:17', 'indexes_target_token2': '74:79', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1962_431656.txt-363-2', 'identifier2': 'nf_1839_747931.txt-291-1', 'context1': 'When these grafts had been completed by Dr. Leape the second operation was over.', 'context2': 'The graft is prepared by cutting it in a sloping manner in a reverse position, so that when placed on the cut of the stock it forms a neat splice.', 'indexes_target_token1': '11:17', 'indexes_target_token2': '4:9', 'judgment': '2.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2757	{'lemma': 'graft', 'identifier1': 'mag_1962_431656.txt-387-2', 'identifier2': 'mag_1986_432307.txt-48-22', 'context1': 'Again splitthickness grafts were used, this time take:.', 'context2': 'that the deep-seated problems of the Soviet economy probably are insoluble under a system whose lack of competition fosters more laziness and graft than innovation.', 'indexes_target_token1': '21:27', 'indexes_target_token2': '142:147', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1962_431656.txt-387-2', 'identifier2': 'news_1972_730268.txt-73-6', 'context1': 'Again splitthickness grafts were used, this time take:.', 'context2': 'This expediter admitted that without the graft, he would be out of business.', 'indexes_target_token1': '21:27', 'indexes_target_token2': '41:46', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2760	{'lemma': 'graft', 'identifier1': 'mag_1962_431656.txt-387-2', 'identifier2': 'nf_1850_747863.txt-368-39', 'context1': 'Again splitthickness grafts were used, this time take:.', 'context2': 'The most perfect way to fit the graft, is to make a long sloping cut from the outer edge or bark, by drawing the blade from heel to point, till it reaches the centre of the graft; and then another similar cut completes the acue cavity for fitting the wedge of the stock.', 'indexes_target_token1': '21:27', 'indexes_target_token2': '173:178', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1964_492080.txt-86-9', 'identifier2': 'mag_1969_214820.txt-18-23', 'context1': 'proceedings -- in which not only were there wholesale graft payments to the New Orleans police to purchase immunity for racket operations, but some police officials actually were in the rackets themselves, owning and operating gambling establishments, lotteries and houses of prostitution.', 'context2': 'When any vertebrate animal is " invaded " by foreign proteins-whether bacteria, viruses, or tissues from another animal as in a graft or transplant-the invaders soon meet one of the host\'s body cells that is armed with the appropriate antibody.', 'indexes_target_token1': '54:59', 'indexes_target_token2': '128:133', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2763	{'lemma': 'graft', 'identifier1': 'mag_1965_488173.txt-19-13', 'identifier2': 'mag_1976_291145.txt-21-13', 'context1': 'The ordinary American might define politics as something to do with elections and graft.', 'context2': 'Among its first official acts was the appointment of a committee to probe graft.', 'indexes_target_token1': '82:87', 'indexes_target_token2': '74:79', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1965_488173.txt-19-13', 'identifier2': 'nf_1850_747863.txt-643-6', 'context1': 'The ordinary American might define politics as something to do with elections and graft.', 'context2': '* The influence exerted by the graft on the stock, although not strictly within the limits of thi chapter, offers an interesting subject for inquiry.', 'indexes_target_token1': '82:87', 'indexes_target_token2': '31:36', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2766	{'lemma': 'graft', 'identifier1': 'mag_1969_214820.txt-18-23', 'identifier2': 'mag_1995_426745.txt-99-20', 'context1': 'When any vertebrate animal is " invaded " by foreign proteins-whether bacteria, viruses, or tissues from another animal as in a graft or transplant-the invaders soon meet one of the host\'s body cells that is armed with the appropriate antibody.', 'context2': 'The surgeon clamps the aorta, stopping the flow of blood, before he attaches the other ends of the grafts to it.', 'indexes_target_token1': '128:133', 'indexes_target_token2': '99:105', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1969_214820.txt-18-23', 'identifier2': 'news_1974_731379.txt-69-18', 'context1': 'When any vertebrate animal is " invaded " by foreign proteins-whether bacteria, viruses, or tissues from another animal as in a graft or transplant-the invaders soon meet one of the host\'s body cells that is armed with the appropriate antibody.', 'context2': 'the dismissal last month of the commandant and two other generals of the provincial police, reportedly for graft.', 'indexes_target_token1': '128:133', 'indexes_target_token2': '107:112', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2769	{'lemma': 'graft', 'identifier1': 'mag_1969_214820.txt-18-23', 'identifier2': 'nf_1858_747890.txt-1297-7', 'context1': 'When any vertebrate animal is " invaded " by foreign proteins-whether bacteria, viruses, or tissues from another animal as in a graft or transplant-the invaders soon meet one of the host\'s body cells that is armed with the appropriate antibody.', 'context2': '" Mr. STOMS asks: \' Why graft on the quince stock at all? \'', 'indexes_target_token1': '128:133', 'indexes_target_token2': '24:29', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1969_214820.txt-18-23', 'identifier2': 'nf_1858_747890.txt-628-32', 'context1': 'When any vertebrate animal is " invaded " by foreign proteins-whether bacteria, viruses, or tissues from another animal as in a graft or transplant-the invaders soon meet one of the host\'s body cells that is armed with the appropriate antibody.', 'context2': 'The graft should be in a less advanced condition than the stock, as during the process of adhesion, evaporation from the bark goes on rapidly when the sap in the graft is active, and death ensues, because the supply can not be maintained.', 'indexes_target_token1': '128:133', 'indexes_target_token2': '162:167', 'judgment': '3.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2772	{'lemma': 'graft', 'identifier1': 'mag_1974_431878.txt-99-19', 'identifier2': 'mag_1976_291145.txt-21-13', 'context1': 'Further, students could practice more exotic procedures often not available in a typical residency eye operations, skin grafts, plastic facial surgery, amputation of useless limbs, coronary surgery, etc.; they could also practice the actual removal of organs, whether they be kidneys, testicles, or what have you, for delivery to the transplant teams.', 'context2': 'Among its first official acts was the appointment of a committee to probe graft.', 'indexes_target_token1': '120:126', 'indexes_target_token2': '74:79', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1974_431878.txt-99-19', 'identifier2': 'nf_1850_747863.txt-878-32', 'context1': 'Further, students could practice more exotic procedures often not available in a typical residency eye operations, skin grafts, plastic facial surgery, amputation of useless limbs, coronary surgery, etc.; they could also practice the actual removal of organs, whether they be kidneys, testicles, or what have you, for delivery to the transplant teams.', 'context2': 'But this can only be true with very small trees or seedlings, which quickly reproduce a multitude of small roots, after the top is removed for the insertion of a graft; or where the fibres of larger trees have been killed by exposure after removal, and which are followed by a necessary lopping of the branches.', 'indexes_target_token1': '120:126', 'indexes_target_token2': '162:167', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2775	{'lemma': 'graft', 'identifier1': 'mag_1976_291145.txt-21-13', 'identifier2': 'mag_1999_407759.txt-31-27', 'context1': 'Among its first official acts was the appointment of a committee to probe graft.', 'context2': 'Dr. Orentreich, whose father Dr. Norman Orentreich pioneered the transplant in the 1950s, asserts that with smaller grafts (only one or two hairs per graft), a natural look is attainable. "', 'indexes_target_token1': '74:79', 'indexes_target_token2': '150:155', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1976_291145.txt-21-13', 'identifier2': 'mag_2000_413181.txt-288-10', 'context1': 'Among its first official acts was the appointment of a committee to probe graft.', 'context2': 'For further reading, try: Eureka: Gold, Graft and Grievances, by B. and B.', 'indexes_target_token1': '74:79', 'indexes_target_token2': '40:45', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2778	{'lemma': 'graft', 'identifier1': 'mag_1976_291145.txt-21-13', 'identifier2': 'news_1961_722163.txt-1-11', 'context1': 'Among its first official acts was the appointment of a committee to probe graft.', 'context2': 'He said they were part of a " continuing fight against graft and corruption. "', 'indexes_target_token1': '74:79', 'indexes_target_token2': '55:60', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1976_291145.txt-21-13', 'identifier2': 'news_1970_728573.txt-0-19', 'context1': 'Among its first official acts was the appointment of a committee to probe graft.', 'context2': '@@728573 txt Corruption in the New York Police Department, which reportedly involves millions of dollars a year in graft, has created an atmosphere of suspicion, distrust and fear for many New York policemen, police sources report.', 'indexes_target_token1': '74:79', 'indexes_target_token2': '115:120', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2781	{'lemma': 'graft', 'identifier1': 'mag_1976_291145.txt-21-13', 'identifier2': 'news_1972_730268.txt-73-6', 'context1': 'Among its first official acts was the appointment of a committee to probe graft.', 'context2': 'This expediter admitted that without the graft, he would be out of business.', 'indexes_target_token1': '74:79', 'indexes_target_token2': '41:46', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1976_291145.txt-21-13', 'identifier2': 'news_1972_730268.txt-98-68', 'context1': 'Among its first official acts was the appointment of a committee to probe graft.', 'context2': "The official would take it by cupping his hand over the expediter's, he explained, then flip the, folder ever so the bill was on the bottom, finally using his other hand to slide the money from beneath the folder into a pocket or a drawer, The plan folder on which the expediter did his demonstration was the product of another bit of graft.", 'indexes_target_token1': '74:79', 'indexes_target_token2': '335:340', 'judgment': '4.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2784	{'lemma': 'graft', 'identifier1': 'mag_1976_291145.txt-21-13', 'identifier2': 'nf_1839_747931.txt-304-51', 'context1': 'Among its first official acts was the appointment of a committee to probe graft.', 'context2': 'Place the part of the shoot to the stock, then with a sharp knife pare off part of the branch and stock so as to make a neat splice in precisely the same manner as the whip-graft; the part united is then to be bandaged and covered as the graft, and in every way managed in the same manner.', 'indexes_target_token1': '74:79', 'indexes_target_token2': '238:243', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1976_291145.txt-21-13', 'identifier2': 'nf_1839_747931.txt-370-2', 'context1': 'Among its first official acts was the appointment of a committee to probe graft.', 'context2': 'When the graft is united and begins to make a growth, the bandage', 'indexes_target_token1': '74:79', 'indexes_target_token2': '9:14', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2787	{'lemma': 'graft', 'identifier1': 'mag_1976_291145.txt-21-13', 'identifier2': 'nf_1839_747931.txt-542-12', 'context1': 'Among its first official acts was the appointment of a committee to probe graft.', 'context2': 'Supposing the tree to be two or three years old from the graft or bud, a head must be formed at the intended height by heading it down in the spring to two or three buds or eyes in each shoot that is near the crown when the young shoots begin to grow; they may be /z/ taken off to three or four in number of the strongest and healthiest, as they are intended to form the tree.', 'indexes_target_token1': '74:79', 'indexes_target_token2': '57:62', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1976_291145.txt-21-13', 'identifier2': 'nf_1841_747926.txt-2607-26', 'context1': 'Among its first official acts was the appointment of a committee to probe graft.', 'context2': 'When the old trees already mentioned (which have doubtless been raised from seed) begin to blossom, plants reared from them by cuttings or grafts, will, of course, produce blossoms and fruit much more speedily than when reared from', 'indexes_target_token1': '74:79', 'indexes_target_token2': '139:145', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
2790	{'lemma': 'graft', 'identifier1': 'mag_1976_291145.txt-21-13', 'identifier2': 'nf_1845_747928.txt-634-11', 'context1': 'Among its first official acts was the appointment of a committee to probe graft.', 'context2': 'A maiden plant (a tree but one year from the graft,) being planted " is to be headed down to four buds or eyes', 'indexes_target_token1': '74:79', 'indexes_target_token2': '45:50', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}	{'lemma': 'graft', 'identifier1': 'mag_1976_291145.txt-21-13', 'identifier2': 'nf_1845_747928.txt-801-22', 'context1': 'Among its first official acts was the appointment of a committee to probe graft.', 'context2': 'For gardens, all experienced cultivators agree that a smaller size is preferable; we prefer plants two years old from the graft.', 'indexes_target_token1': '74:79', 'indexes_target_token2': '122:127', 'judgment': '1.0', 'count_droppped_judments': None, 'count_all_judgments': None}
