lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
Titel	26120215_1973_09_02_01_116.tcf.xml-26-19			2532889X_1967-09-04_01_162.tcf.xml-4-18	4.0	nn_nrhz231b_1849-54-4	2.0	klueber_recht_1817-1867-18	3.0	['2532889X_1967-09-04_01_162.tcf.xml-4-18', 'klueber_recht_1817-1867-18', 'nn_nrhz231b_1849-54-4']		3
Titel	2532889X_1971-02-27_01_204.tcf.xml-42-8	laband_staatsrecht01_1876-3007-23	2.0			wackernagel_poetik_1873-1539-26	4.0	laband_staatsrecht01_1876-2998-11	3.0	['wackernagel_poetik_1873-1539-26', 'laband_staatsrecht01_1876-2998-11', 'laband_staatsrecht01_1876-3007-23']		3
Titel	2532889X_1983-05-16_01_206.tcf.xml-2-11	ranke_reformation05_1843-3946-34	3.0	klostermann_eigenthum01_1867-5332-37	2.0	2532889X_1967-09-04_01_162.tcf.xml-4-18	4.0	2532889X_1947-02-22_01_028.tcf.xml-13-6	1.0	['2532889X_1967-09-04_01_162.tcf.xml-4-18', 'ranke_reformation05_1843-3946-34', 'klostermann_eigenthum01_1867-5332-37', '2532889X_1947-02-22_01_028.tcf.xml-13-6']		4
Titel	2532889X_1980-08-28_01_138.tcf.xml-4-14			wackernagel_poetik_1873-1539-26	3.0	klueber_recht_1817-1265-25	2.0	mommsen_roemische03_1856-5632-24	1.0	['wackernagel_poetik_1873-1539-26', 'klueber_recht_1817-1265-25', 'mommsen_roemische03_1856-5632-24']		3
Titel	2532889X_1966-06-18_01_104.tcf.xml-2-5	laband_staatsrecht01_1876-2944-31	3.0			klueber_voelkerrecht01_1821-3214-3	2.0	2532889X_1978-10-30_01_109.tcf.xml-43-6	4.0	['2532889X_1978-10-30_01_109.tcf.xml-43-6', 'laband_staatsrecht01_1876-2944-31', 'klueber_voelkerrecht01_1821-3214-3']		3
Titel	2532889X_1959-05-27_01_052.tcf.xml-11-24	2532889X_1962-09-23_01_096.tcf.xml-8-7	4.0	26120215_1983_10_03_01_137.tcf.xml-10-15	2.0			klostermann_eigenthum01_1867-5332-37	3.0	['2532889X_1962-09-23_01_096.tcf.xml-8-7', 'klostermann_eigenthum01_1867-5332-37', '26120215_1983_10_03_01_137.tcf.xml-10-15']		3
Titel	26120215_1990_07_21_01_183.tcf.xml-3-9	mayer_verwaltungsrecht01_1895-6024-36	1.0	2532889X_1978-06-22_01_067.tcf.xml-3-31	4.0	2532889X_1958-07-06_01_010.tcf.xml-3-23	3.0	nn_nrhz009_1848-506-28	2.0	['2532889X_1978-06-22_01_067.tcf.xml-3-31', '2532889X_1958-07-06_01_010.tcf.xml-3-23', 'nn_nrhz009_1848-506-28', 'mayer_verwaltungsrecht01_1895-6024-36']		4
Titel	26120215_1969_03_25_01_101.tcf.xml-12-9	klueber_voelkerrecht01_1821-1796-21	4.0	mangoldt_unternehmergewinn_1855-183-31	3.0	klueber_recht_1817-1265-25	2.0			['klueber_voelkerrecht01_1821-1796-21', 'mangoldt_unternehmergewinn_1855-183-31', 'klueber_recht_1817-1265-25']		3
Titel	26120215_1955_02_04_01_013.tcf.xml-8-6	klostermann_eigenthum01_1867-5332-37	2.0	klueber_recht_1817-1867-18	3.0	26120215_1962_02_26_01_084.tcf.xml-5-40	4.0			['26120215_1962_02_26_01_084.tcf.xml-5-40', 'klueber_recht_1817-1867-18', 'klostermann_eigenthum01_1867-5332-37']		3
Titel	26120215_1955_05_21_02_133.tcf.xml-13-5	26120215_1946_03_01_01_032.tcf.xml-5-7	3.0	2532889X_1967-09-04_01_162.tcf.xml-4-18	4.0			brunner_rechtsgeschichte02_1892-3628-30	2.0	['2532889X_1967-09-04_01_162.tcf.xml-4-18', '26120215_1946_03_01_01_032.tcf.xml-5-7', 'brunner_rechtsgeschichte02_1892-3628-30']		3
